raw_name,proposed_canonical_id,reason,frequency,mean_residual,needs_manual_review,mean_price,median_price
basiskele pasadag mah. full deniz manzarali site,pasadag_mah_full_deniz_manzarali,low_freq_kept_separate_review,1,,True,,
cb mahall'den pasadag'da site,cb_mahall_den_pasadag_da,low_freq_kept_separate_review,1,,True,,
Supark Megaron,supark_megaron,low_freq_kept_separate_review,1,,True,,
Akven Armoni Teras,akven_armoni_teras,low_freq_kept_separate_review,1,,True,,
ManarYuvacık Sitesi,manaryuvacik,low_freq_kept_separate_review,1,,True,,
Boyuneğmez Yaşam Evleri,boyunegmez_yasam,low_freq_kept_separate_review,1,,True,,
basiskele'de havuzlu site,basiskele_de_havuzlu,low_freq_kept_separate_review,2,,True,,
Panoramakent 1 Sitesi,panoramakent,near_dict_not_merged_conservative,5,,True,,
Vistapark Evleri,vistapark,low_freq_kept_separate_review,1,,True,,
cati dubleks havuzlu site,cati_dubleks_havuzlu,low_freq_kept_separate_review,2,,True,,
Hanzade Palace Sitesi,hanzade_palace,low_freq_kept_separate_review,1,,True,,
Venedik Evleri,venedik,low_freq_kept_separate_review,2,,True,,
sahibinden vadi yuvacik site,sahibinden_vadi_yuvacik,low_freq_kept_separate_review,1,,True,,
dongelde site,dongelde,low_freq_kept_separate_review,1,,True,,
Dream Gardens Sitesi,dream_gardens,low_freq_kept_separate_review,2,,True,,
basiskelede prejtijli proje,basiskelede_prejtijli,low_freq_kept_separate_review,1,,True,,
yuz yapi'dan deniz ve vadi,yuz_yapi_dan_deniz_ve_vadi,low_freq_kept_separate_review,1,,True,,
beykent konaklari 611 projesi,beykent_konaklari_611,low_freq_kept_separate_review,1,,True,,
kartepe'de site,kartepe_de,low_freq_kept_separate_review,2,,True,,
Onur Sitesi,onur,low_freq_kept_separate_review,2,,True,,
kartepe fsm kent,kartepe_fsm_kent,low_freq_kept_separate_review,1,,True,,
Cadde-i Kübra Sitesi,cadde_i_kubra,low_freq_kept_separate_review,1,,True,,
Empire House Sitesi,empire_house,low_freq_kept_separate_review,1,,True,,
yagmur dan satilik site,yagmur_dan,low_freq_kept_separate_review,1,,True,,
ena gayrimenkulden kartepe s.royal2 sit,ena_gayrimenkulden_kartepe_s_royal2,low_freq_kept_separate_review,1,,True,,
Kafkas Dostluk Konutları,kafkas_dostluk,low_freq_kept_separate_review,1,,True,,
Meridyen Elite Sitesi,meridyen_elite,low_freq_kept_separate_review,1,,True,,
kartepe dumlupinar ritim naz residence,kartepe_dumlupinar_ritim_naz,low_freq_kept_separate_review,1,,True,,
Capediem Kartepe Evleri,capediem_kartepe,low_freq_kept_separate_review,1,,True,,
Beykent Konakları Sitesi,beykent_konaklari,low_freq_kept_separate_review,1,,True,,
Garden Kartepe 2 Sitesi,garden_kartepe_2,low_freq_kept_separate_review,1,,True,,
Hürsoy Behçelievler Sitesi,hursoy_behcelievler,low_freq_kept_separate_review,1,,True,,
satilik dubleks site,dubleks,low_freq_kept_separate_review,1,,True,,
Güçkat Life Sitesi,guckat_life,low_freq_kept_separate_review,1,,True,,
kartepe serender park,kartepe_serender_park,low_freq_kept_separate_review,1,,True,,
Ataköy Sitesi,atakoy,low_freq_kept_separate_review,1,,True,,
My World Kartepe Sitesi,my_world_kartepe,low_freq_kept_separate_review,1,,True,,
1.69 kredi icon residence,1_69_kredi_icon,low_freq_kept_separate_review,1,,True,,
A Plus Residence,a_plus,low_freq_kept_separate_review,1,,True,,
Kamelya Sitesi,kamelya,low_freq_kept_separate_review,2,,True,,
on cephe site,on_cephe,low_freq_kept_separate_review,1,,True,,
kartepe site,kartepe,low_freq_kept_separate_review,1,,True,,
son firsat kartepe fsm akev sitesi,son_kartepe_fsm_akev,low_freq_kept_separate_review,2,,True,,
ertugrul gazi'de site,ertugrul_gazi_de,low_freq_kept_separate_review,2,,True,,
dubleks kent,dubleks_kent,low_freq_kept_separate_review,1,,True,,
acill deallife'dan ataevlerde site,acill_deallife_dan_ataevlerde,low_freq_kept_separate_review,1,,True,,
hasanpasa butik site,hasanpasa_butik,low_freq_kept_separate_review,1,,True,,
son firsat kartepe fsm site,son_kartepe_fsm,low_freq_kept_separate_review,1,,True,,
kocaeli kartepe kosekoy site,kartepe_kosekoy,low_freq_kept_separate_review,1,,True,,
Hürsoy Nefes Kartepe Sitesi,hursoy_nefes_kartepe,low_freq_kept_separate_review,2,,True,,
Atakent Evleri 142. Ada,atakent_evleri_142_ada,low_freq_kept_separate_review,2,,True,,
Boutique Kartepe,boutique_kartepe,low_freq_kept_separate_review,1,,True,,
kartepe atakent konutlari,kartepe_atakent,low_freq_kept_separate_review,1,,True,,
kartepe cadde life sitesi,kartepe_cadde_life,low_freq_kept_separate_review,2,,True,,
Pakmaya Deprem Konutları,pakmaya_deprem,low_freq_kept_separate_review,1,,True,,
Özdilek Atakent Konutları,ozdilek_atakent,low_freq_kept_separate_review,1,,True,,
MK Elegance Sitesi,mk_elegance,low_freq_kept_separate_review,2,,True,,
Atakent Evleri 131. Ada,atakent_evleri_131_ada,low_freq_kept_separate_review,1,,True,,
son firsat kartepe fsm akev sitesi,son_kartepe_fsm_akev,low_freq_kept_separate_review,2,,True,,
neff vizyon projesi,neff_vizyon,low_freq_kept_separate_review,1,,True,,
yatirimlik kiracili site,yatirimlik_kiracili,low_freq_kept_separate_review,1,,True,,
Hürsoy Sitesi Atakent 1,hursoy_sitesi_atakent_1,low_freq_kept_separate_review,1,,True,,
hasanpasa mahallesinde butik site,hasanpasa_mahallesinde_butik,low_freq_kept_separate_review,1,,True,,
kent meydaninda 1.99 krediyle site,kent_meydaninda_1_99_krediyle,low_freq_kept_separate_review,1,,True,,
remax myra'dan kartepe fsm'de site,remax_myra_dan_kartepe_fsm_de,low_freq_kept_separate_review,1,,True,,
ertugrul gazi mh satilik site,ertugrul_gazi_mh,low_freq_kept_separate_review,1,,True,,
kartepe'de manzarali site,kartepe_de_manzarali,low_freq_kept_separate_review,1,,True,,
emlakcim41 kent,emlakcim41_kent,low_freq_kept_separate_review,1,,True,,
Kartepe Stone Suite,kartepe_stone_suite,low_freq_kept_separate_review,1,,True,,
korhandan kent,korhandan_kent,low_freq_kept_separate_review,1,,True,,
kartepe kent merkezinde site,kartepe_kent_merkezinde,low_freq_kept_separate_review,1,,True,,
Hürsoy Sapphire,hursoy_sapphire,low_freq_kept_separate_review,1,,True,,
gate41 masukiye projesi,gate41_masukiye,low_freq_kept_separate_review,1,,True,,
Gülaş Sitesi,gulas,low_freq_kept_separate_review,1,,True,,
Adesa Sitesi,adesa,low_freq_kept_separate_review,1,,True,,
Kartepe Meridyen,kartepe_meridyen,low_freq_kept_separate_review,1,,True,,
ekomaxdan sinirsiz kredi asansoru site,ekomaxdan_sinirsiz_kredi_asansoru,low_freq_kept_separate_review,1,,True,,
Gate 41 Sitesi,gate_41,low_freq_kept_separate_review,1,,True,,
K. H. Ekşioğlu İnşaat Limited Şirketi,k_h_eksioglu_insaat_limited_sirketi,low_freq_kept_separate_review,2,,True,,
fsm mahallesi'nde luks site,fsm_mahallesi_nde,low_freq_kept_separate_review,1,,True,,
Ağkoç Evleri 2,agkoc_evleri_2,low_freq_kept_separate_review,1,,True,,
derbent mh site,derbent_mh,low_freq_kept_separate_review,1,,True,,
Ritim Kartepe Konutları,ritim_kartepe,low_freq_kept_separate_review,2,,True,,
ekomax'dan e.gazi asansrlu havzlu site,ekomax_dan_e_gazi_asansrlu_havzlu,low_freq_kept_separate_review,1,,True,,
Paşapark Evleri 12 Site,pasapark_evleri_12,low_freq_kept_separate_review,1,,True,,
Bizim Konaklar Sitesi,bizim_konaklar,low_freq_kept_separate_review,1,,True,,
Effect Kartepe,effect_kartepe,low_freq_kept_separate_review,2,,True,,
Ritim Kartepe Konutları,ritim_kartepe,low_freq_kept_separate_review,2,,True,,
kartepe'de havuzlu site,kartepe_de_havuzlu,low_freq_kept_separate_review,2,,True,,
Paşa Park Evleri 13,pasa_park_evleri_13,low_freq_kept_separate_review,2,,True,,
ekomax'dan kartpe fsm. mah. havzlu asanslu site,ekomax_dan_kartpe_fsm_mah_havzlu_asanslu,low_freq_kept_separate_review,1,,True,,
MRŞ Konakları,mrs_konaklari,low_freq_kept_separate_review,1,,True,,
aras gayrimenkulden fsm'de site,aras_gayrimenkulden_fsm_de,low_freq_kept_separate_review,1,,True,,
dan rezidans,dan,low_freq_kept_separate_review,1,,True,,
Elit Park Sitesi,elit_park,low_freq_kept_separate_review,2,,True,,
Olkar Saklı Vadi Konağı,olkar_sakli_vadi_konagi,low_freq_kept_separate_review,1,,True,,
100. Yıl Barışer Sitesi,100_yil_bariser,low_freq_kept_separate_review,2,,True,,
Toksoylu Sitesi,toksoylu,low_freq_kept_separate_review,1,,True,,
Versay Yamaçevler,versay_yamacevler,low_freq_kept_separate_review,1,,True,,
Değirmendere Modern Evleri,degirmendere_modern,low_freq_kept_separate_review,2,,True,,
Şirinkent Kalıcı Konutları 15. Ada,sirinkent_kalici_konutlari_15_ada,low_freq_kept_separate_review,1,,True,,
Versay Lilyum Park Sitesi,versay_lilyum_park,low_freq_kept_separate_review,1,,True,,
degirmendere yuzbasilar da site,degirmendere_yuzbasilar_da,low_freq_kept_separate_review,1,,True,,
piyalepasa da site,piyalepasa_da,low_freq_kept_separate_review,1,,True,,
manzara evleri,manzara,low_freq_kept_separate_review,2,,True,,
Melisa Sitesi,melisa,low_freq_kept_separate_review,1,,True,,
Deniz Yıldızı Evleri,deniz_yildizi,low_freq_kept_separate_review,2,,True,,
Azra 6 Sitesi,azra_6,low_freq_kept_separate_review,2,,True,,
golcuk degirmendere metropolitangreyeffect sit,golcuk_degirmendere_metropolitangreyeffect,low_freq_kept_separate_review,1,,True,,
golcuk yeni mah. faralya sitesi,golcuk_mah_faralya,low_freq_kept_separate_review,1,,True,,
Şirinkent Kalıcı Konutları 19. Ada,sirinkent_kalici_konutlari_19_ada,low_freq_kept_separate_review,1,,True,,
Doğan Evleri,dogan,low_freq_kept_separate_review,1,,True,,
Asena Sitesi,asena,low_freq_kept_separate_review,1,,True,,
yakamos sitesi,yakamos,low_freq_kept_separate_review,1,,True,,
topcular'da site,topcular_da,low_freq_kept_separate_review,1,,True,,
Olkar Safir,olkar_safir,low_freq_kept_separate_review,2,,True,,
Saraylı Kalıcı Konutları 181. Ada,sarayli_kalici_konutlari_181_ada,low_freq_kept_separate_review,1,,True,,
Saklı Vadi Evleri,sakli_vadi,low_freq_kept_separate_review,1,,True,,
Armada Sitesi,armada,low_freq_kept_separate_review,1,,True,,
Değirmendere Modern Evleri,degirmendere_modern,low_freq_kept_separate_review,2,,True,,
Göztepe Evleri,goztepe,low_freq_kept_separate_review,1,,True,,
tanyildizdan golcuk elit park,tanyildizdan_golcuk_elit_park,low_freq_kept_separate_review,1,,True,,
Övünç Sitesi,ovunc,low_freq_kept_separate_review,1,,True,,
bahce dubleks site,bahce_dubleks,low_freq_kept_separate_review,1,,True,,
Olkar Ataşehir,olkar_atasehir,low_freq_kept_separate_review,2,,True,,
cb envoy golcuk yeni mh. faralya sitesi,cb_envoy_golcuk_mh_faralya,low_freq_kept_separate_review,1,,True,,
golcuk balaban mimoza kent,golcuk_balaban_mimoza_kent,low_freq_kept_separate_review,1,,True,,
Saraylı Kalıcı Konutları 182. Ada,sarayli_kalici_konutlari_182_ada,low_freq_kept_separate_review,1,,True,,
Metropolitan Grey Effect,metropolitan_grey_effect,low_freq_kept_separate_review,2,,True,,
Deniz Yıldızı Evleri,deniz_yildizi,low_freq_kept_separate_review,2,,True,,
Civan Park Evleri,civan_park,low_freq_kept_separate_review,1,,True,,
Azat Park Evleri,azat_park,low_freq_kept_separate_review,1,,True,,
beyaz vadi,beyaz_vadi,low_freq_kept_separate_review,1,,True,,
Metropolitan Grey Effect,metropolitan_grey_effect,low_freq_kept_separate_review,2,,True,,
100. Yıl Barışer Sitesi,100_yil_bariser,low_freq_kept_separate_review,2,,True,,
yeni mahallede site,mahallede,low_freq_kept_separate_review,1,,True,,
topcular mh. ronesans sitesi,topcular_mh_ronesans,low_freq_kept_separate_review,1,,True,,
donanma olkar vadi,donanma_olkar_vadi,low_freq_kept_separate_review,1,,True,,
Olkar Ataşehir,olkar_atasehir,low_freq_kept_separate_review,2,,True,,
Versay Yamaç Evler Sitesi,versay_yamac_evler,low_freq_kept_separate_review,2,,True,,
Barış Park Evleri 1,baris_park_evleri_1,low_freq_kept_separate_review,2,,True,,
tasdan premium city,tasdan_premium_city,low_freq_kept_separate_review,2,,True,,
tasdan premium city,tasdan_premium_city,low_freq_kept_separate_review,2,,True,,
topcularda havuzlu site,topcularda_havuzlu,low_freq_kept_separate_review,1,,True,,
sehitler mah.vgm sit,sehitler_mah_vgm,low_freq_kept_separate_review,1,,True,,
Ata-1 Sitesi,ata_1,low_freq_kept_separate_review,2,,True,,
Fırtına Sitesi,firtina,low_freq_kept_separate_review,1,,True,,
Mimoza Evleri,mimoza,low_freq_kept_separate_review,1,,True,,
Ata-1 Sitesi,ata_1,low_freq_kept_separate_review,2,,True,,
torunogullari ormania sitesi,torunogullari_ormania,low_freq_kept_separate_review,1,,True,,
Şahan Torunoğulları Sitesi,sahan_torunogullari,low_freq_kept_separate_review,2,,True,,
cb envoy ihsaniye'de site,cb_envoy_ihsaniye_de,low_freq_kept_separate_review,1,,True,,
Ayşe Torunoğulları Sitesi,ayse_torunogullari,low_freq_kept_separate_review,1,,True,,
Şeval Sitesi,seval,low_freq_kept_separate_review,1,,True,,
Balaban City Sitesi,balaban_city,low_freq_kept_separate_review,2,,True,,
golcuk hisareyn de site,golcuk_hisareyn_de,low_freq_kept_separate_review,1,,True,,
Menekşe Park Evleri,menekse_park,low_freq_kept_separate_review,1,,True,,
ema emlak karakopru mah vip sit,ema_emlak_karakopru_vip,low_freq_kept_separate_review,1,,True,,
Torunoğulları Sitesi,torunogullari,low_freq_kept_separate_review,1,,True,,
1sifir site,1sifir,low_freq_kept_separate_review,1,,True,,
Gölcük Kavanium 2 Etap,golcuk_kavanium_2,low_freq_kept_separate_review,2,,True,,
hisareynde site,hisareynde,low_freq_kept_separate_review,1,,True,,
Balaban City Sitesi,balaban_city,low_freq_kept_separate_review,2,,True,,
Yakamoz Sitesi,yakamoz_konutlari,near_dict_not_merged_conservative,3,,True,,
Örcün Manzara Evleri,orcun_manzara,low_freq_kept_separate_review,1,,True,,
Barış Vizyon Deluxe 3,baris_vizyon_deluxe_3,low_freq_kept_separate_review,2,,True,,
Nida Torunoğulları Sitesi,nida_torunogullari,low_freq_kept_separate_review,1,,True,,
sokkk fiyat ihsaniye merkez'de site,sokkk_fiyat_ihsaniye_merkez_de,low_freq_kept_separate_review,1,,True,,
golcuk degirmendere-orcun site,golcuk_degirmendere_orcun,low_freq_kept_separate_review,1,,True,,
kw arven'den hisareyn'de havuzlu site,kw_arven_den_hisareyn_de_havuzlu,low_freq_kept_separate_review,1,,True,,
Ilıca Evleri 3,ilica_evleri_3,low_freq_kept_separate_review,2,,True,,
cati dubleks 210m2 havuzlu site,cati_dubleks_havuzlu,low_freq_kept_separate_review,2,,True,,
Çağdaş Siteleri,cagdas_siteleri,low_freq_kept_separate_review,1,,True,,
loft group gm'den bayindirlik konutlari,loft_group_gm_den_bayindirlik,low_freq_kept_separate_review,1,,True,,
Akkuş Sitesi,akkus,low_freq_kept_separate_review,2,,True,,
izmit kabaoglu linay city,kabaoglu_linay_city,low_freq_kept_separate_review,1,,True,,
gadalar'dan alikahya kerimoglu sitesi,gadalar_dan_alikahya_kerimoglu,low_freq_kept_separate_review,1,,True,,
Soykaya Kayakent Evleri,soykaya_kayakent,low_freq_kept_separate_review,1,,True,,
izmit sirintepe'de site,sirintepe_de,low_freq_kept_separate_review,1,,True,,
akpinar toki konutlari,akpinar_toki,low_freq_kept_separate_review,1,,True,,
Kiptaş Çınar Evler Sitesi,kiptas_cinar_evler,low_freq_kept_separate_review,2,,True,,
Kiptaş Çınar Evler Sitesi,kiptas_cinar_evler,low_freq_kept_separate_review,2,,True,,
Değirmen Evleri,degirmen,low_freq_kept_separate_review,1,,True,,
tarcanlardan izmit bayindirlik konutlari,tarcanlardan_bayindirlik,low_freq_kept_separate_review,1,,True,,
Kuvars Plajyolu Sitesi,kuvars_plajyolu,low_freq_kept_separate_review,1,,True,,
Muasırkent Sitesi,muasirkent,low_freq_kept_separate_review,1,,True,,
Kıyıkent Sitesi,kiyikent,low_freq_kept_separate_review,1,,True,,
Vere House 2 Sitesi,vere_house_2,low_freq_kept_separate_review,1,,True,,
Vefa Sitesi,vefa,low_freq_kept_separate_review,2,,True,,
Özbek Sitesi,ozbek,low_freq_kept_separate_review,1,,True,,
Gölkay Star Life Sitesi,golkay_star_life,low_freq_kept_separate_review,2,,True,,
Balaban Sitesi 2,balaban_sitesi_2,low_freq_kept_separate_review,1,,True,,
İzmit Marina Sitesi 4,marina_sitesi_4,low_freq_kept_separate_review,1,,True,,
Zenan Evleri Sitesi,zenan,low_freq_kept_separate_review,2,,True,,
Vadi İzmit,ritim_vadi_evleri,near_dict_not_merged_conservative,17,,True,,
Armadakent 2. Etap,armadakent_2,low_freq_kept_separate_review,2,,True,,
Akasya Park Evleri 2,akasya_park_evleri_2,low_freq_kept_separate_review,1,,True,,
Lilyum Park 3,lilyum_park_3,low_freq_kept_separate_review,2,,True,,
Fnd Smarside 2 Sitesi,fnd_smarside_2,low_freq_kept_separate_review,1,,True,,
Vadikent 4. Etap Konutları,vadikent_4,low_freq_kept_separate_review,2,,True,,
gun kent,gun_kent,low_freq_kept_separate_review,1,,True,,
Göktaş Sitesi,goktas,low_freq_kept_separate_review,2,,True,,
Keskindere Begonvil Evleri,keskindere_begonvil,low_freq_kept_separate_review,1,,True,,
guney cepheli klimali site,guney_cepheli_klimali,low_freq_kept_separate_review,1,,True,,
Aytes Konutları,aytes,low_freq_kept_separate_review,1,,True,,
Yelkent Zirve Sitesi,yelkent_zirve,low_freq_kept_separate_review,2,,True,,
tanyildiz derince yenikent site,tanyildiz_derince_yenikent,low_freq_kept_separate_review,1,,True,,
derince fatih sultan'da site,derince_fatih_sultan_da,low_freq_kept_separate_review,1,,True,,
Mesken Sitesi,mesken,low_freq_kept_separate_review,1,,True,,
Ekin Sitesi,ekin,low_freq_kept_separate_review,2,,True,,
Eston Derince Evleri,eston_derince,low_freq_kept_separate_review,2,,True,,
Göktaş Sitesi,goktas,low_freq_kept_separate_review,2,,True,,
Çenedağ Sitesi,cenedag,low_freq_kept_separate_review,1,,True,,
Başkent Sitesi,baskent,low_freq_kept_separate_review,1,,True,,
satilik royal'den derince 60 evler sefa sitesi,royal_den_derince_60_evler_sefa,low_freq_kept_separate_review,1,,True,,
emay'dan derince 60 evler sahilde site,emay_dan_derince_60_evler_sahilde,low_freq_kept_separate_review,1,,True,,
derince yavuzsultan da site,derince_yavuzsultan_da,low_freq_kept_separate_review,1,,True,,
Melodi Sitesi,melodi,low_freq_kept_separate_review,1,,True,,
Derince İnci Evleri,derince_inci,low_freq_kept_separate_review,1,,True,,
gada panorama park,gada_panorama_park,low_freq_kept_separate_review,1,,True,,
Erdem Sitesi,erdem,low_freq_kept_separate_review,1,,True,,
Güven Sitesi,guven,low_freq_kept_separate_review,1,,True,,
Ela Evleri 2 Sitesi,ela_evleri_2,low_freq_kept_separate_review,1,,True,,
Yeşilvadi Evleri,yesilvadi,low_freq_kept_separate_review,2,,True,,
derince kaskal guzel konum site,derince_kaskal_konum,low_freq_kept_separate_review,1,,True,,
Blue Sky Residence,blue_sky,low_freq_kept_separate_review,2,,True,,
derince 60 evler ozge bilge sitesi,derince_60_evler_ozge_bilge,low_freq_kept_separate_review,1,,True,,
derince egt.hast. yakin site,derince_egt_hast_yakin,low_freq_kept_separate_review,1,,True,,
tapusu hazir yenikent toki sitesi,tapusu_hazir_yenikent_toki,low_freq_kept_separate_review,1,,True,,
Ekin Sitesi,ekin,low_freq_kept_separate_review,2,,True,,
6 Nolu Kooperatif,6_nolu_kooperatif,low_freq_kept_separate_review,1,,True,,
Lassa Güler Sitesi,lassa_guler,low_freq_kept_separate_review,1,,True,,
Canan Sitesi,canan,low_freq_kept_separate_review,1,,True,,
Olgun Kent Sitesi,olgun_kent,low_freq_kept_separate_review,1,,True,,
Yeni Polat Sitesi,polat,low_freq_kept_separate_review,1,,True,,
remax design sirripasa.mh merkezi konum site,remax_design_sirripasa_mh_merkezi_konum,low_freq_kept_separate_review,1,,True,,
Asyapı Sitesi,asyapi,low_freq_kept_separate_review,1,,True,,
yenikentte site,yenikentte,low_freq_kept_separate_review,1,,True,,
Azka Sitesi,azka,low_freq_kept_separate_review,1,,True,,
Nasaş Özlem Sitesi,nasas_ozlem,low_freq_kept_separate_review,2,,True,,
Eston Derince Evleri,eston_derince,low_freq_kept_separate_review,2,,True,,
Özge Bilge Sitesi,ozge_bilge,low_freq_kept_separate_review,1,,True,,
Özgürler Sitesi,ozgurler,low_freq_kept_separate_review,1,,True,,
Batıkent Sitesi,batikent,low_freq_kept_separate_review,2,,True,,
Yağmur Sitesi,yagmur,low_freq_kept_separate_review,1,,True,,
Balkent Sitesi,balkent,low_freq_kept_separate_review,1,,True,,
Anıl Siteleri,anil_siteleri,low_freq_kept_separate_review,1,,True,,
Nasaş Özlem Sitesi,nasas_ozlem,low_freq_kept_separate_review,2,,True,,
Kalıcı Konutlar,kalici_konutlar,low_freq_kept_separate_review,2,,True,,
Murgul Sitesi,murgul,low_freq_kept_separate_review,1,,True,,
Metaliş Sitesi,metalis,low_freq_kept_separate_review,1,,True,,
Emekli İşçiler Sitesi,emekli_isciler,low_freq_kept_separate_review,1,,True,,
Ömür Siteleri,omur_siteleri,low_freq_kept_separate_review,1,,True,,
Blue Sky Residence,blue_sky,low_freq_kept_separate_review,2,,True,,
derince dumlupinarda site,derince_dumlupinarda,low_freq_kept_separate_review,1,,True,,
Kalıcı Konutlar,kalici_konutlar,low_freq_kept_separate_review,2,,True,,
Genç İşçiler Sitesi,genc_isciler,low_freq_kept_separate_review,1,,True,,
Yeşilvadi Evleri,yesilvadi,low_freq_kept_separate_review,2,,True,,
Yeşilyonca Sitesi,yesilyonca,low_freq_kept_separate_review,1,,True,,
Yayla 87 Sitesi,yayla_87,low_freq_kept_separate_review,1,,True,,
Yenikent 4 Nolu Sitesi,yenikent_4_nolu,low_freq_kept_separate_review,1,,True,,
Begonvil Konakları,begonvil_konaklari,low_freq_kept_separate_review,1,,True,,
Boru Siteleri,boru_siteleri,low_freq_kept_separate_review,1,,True,,
Yelkent Zirve Sitesi,yelkent_zirve,low_freq_kept_separate_review,2,,True,,
Tepecik Sitesi,tepecik,low_freq_kept_separate_review,1,,True,,
Çınarlı Evleri,cinarli,low_freq_kept_separate_review,1,,True,,
Senem Balcı Evleri,senem_balci,low_freq_kept_separate_review,1,,True,,
Petrol Ofisi Madeni Yağ Sitesi,petrol_ofisi_madeni_yag,low_freq_kept_separate_review,1,,True,,
Batıkent Sitesi,batikent,low_freq_kept_separate_review,2,,True,,
full yapili yenikent toki konutlari,full_yapili_yenikent_toki,low_freq_kept_separate_review,1,,True,,
mefa emlaktan yavuz selim korfez kent,mefa_emlaktan_yavuz_selim_korfez_kent,low_freq_kept_separate_review,1,,True,,
evim'den fuzulev eminevim uygun site,evim_den_fuzulev_eminevim_uygun,low_freq_kept_separate_review,1,,True,,
cizgi emlaktan stratus residence,cizgi_emlaktan_stratus,low_freq_kept_separate_review,1,,True,,
Başaran Sitesi,basaran,low_freq_kept_separate_review,1,,True,,
Ata Sitesi,ata,low_freq_kept_separate_review,2,,True,,
Tuğra Konakları,tugra_konaklari,low_freq_kept_separate_review,1,,True,,
Umut Apartmanı Sitesi,umut_apartmani,low_freq_kept_separate_review,1,,True,,
stratus residence,stratus,low_freq_kept_separate_review,1,,True,,
korfez mimar sinan mahallesinde butik site,korfez_mimar_sinan_mahallesinde_butik,low_freq_kept_separate_review,1,,True,,
korfez'de site,korfez_de,low_freq_kept_separate_review,1,,True,,
lux teras dublex.deniz ve park,lux_teras_dublex_deniz_ve_park,low_freq_kept_separate_review,1,,True,,
Körfez Belediyesi İlimtepe Kalıcı Konutları 4. Etap,korfez_belediyesi_ilimtepe_kalici_konutlari_4,low_freq_kept_separate_review,1,,True,,
herekenin en dolu sitesi,herekenin_en_dolu,low_freq_kept_separate_review,1,,True,,
Gençler Sitesi,gencler,low_freq_kept_separate_review,1,,True,,
Gaye Sitesi,gaye,low_freq_kept_separate_review,1,,True,,
Hilal Sitesi,hilal,low_freq_kept_separate_review,1,,True,,
Körfez Belediyesi İlimtepe Kalıcı Konutları 1544. Ada,korfez_belediyesi_ilimtepe_kalici_konutlari_1544,low_freq_kept_separate_review,2,,True,,
Körfez Kalıcı Konutları,korfez_kalici,low_freq_kept_separate_review,2,,True,,
genis ve kullanisli site,genis_ve_kullanisli,low_freq_kept_separate_review,1,,True,,
Petkim Park Türköz 2015,petkim_park_turkoz_2015,low_freq_kept_separate_review,1,,True,,
Duru Sitesi,duru,low_freq_kept_separate_review,1,,True,,
Körfez Belediyesi İlimtepe Kalıcı Konutları 3. Etap,korfez_belediyesi_ilimtepe_kalici_konutlari_3,low_freq_kept_separate_review,1,,True,,
deniz ve orman manzarali site,deniz_ve_orman_manzarali,low_freq_kept_separate_review,1,,True,,
Körfez Kalıcı Konutları 5. Ada,korfez_kalici_konutlari_5_ada,low_freq_kept_separate_review,1,,True,,
Yalıkent Sahil Sitesi,yalikent_sahil,low_freq_kept_separate_review,1,,True,,
Nasaş Emek Sitesi,nasas_emek,low_freq_kept_separate_review,1,,True,,
Zafer Sitesi,zafer,low_freq_kept_separate_review,1,,True,,
Yarımca Sitesi,yarimca,low_freq_kept_separate_review,1,,True,,
Demetevler Sitesi,demetevler,low_freq_kept_separate_review,1,,True,,
Özkardelen Sitesi,ozkardelen,low_freq_kept_separate_review,1,,True,,
cb-mark'tan korfez ilimtepe doga sit,cb_mark_tan_korfez_ilimtepe_doga,low_freq_kept_separate_review,1,,True,,
Körfez Belediyesi İlimtepe Kalıcı Konutları 6. Etap Huzur Sitesi,korfez_belediyesi_ilimtepe_kalici_konutlari_6,low_freq_kept_separate_review,2,,True,,
Körfez Belediyesi İlimtepe Kalıcı Konutları 1544. Ada,korfez_belediyesi_ilimtepe_kalici_konutlari_1544,low_freq_kept_separate_review,2,,True,,
Sümerbanklar Sitesi,sumerbanklar,low_freq_kept_separate_review,1,,True,,
Körfezim Konakları,korfezim_konaklari,low_freq_kept_separate_review,2,,True,,
Körfez Belediyesi İlimtepe Kalıcı Konutları 6. Etap Huzur Sitesi,korfez_belediyesi_ilimtepe_kalici_konutlari_6,low_freq_kept_separate_review,2,,True,,
Emlak Konut Körfez Kent Sitesi 3. Etap,emlak_korfez_kent_sitesi_3,low_freq_kept_separate_review,2,,True,,
mimar sinan'da site,mimar_sinan_da,low_freq_kept_separate_review,1,,True,,
Özcanlar Çarşı Sitesi,ozcanlar_carsi,low_freq_kept_separate_review,2,,True,,
Emlak Konut Körfez Kent Çarşı,emlak_korfez_kent_carsi,low_freq_kept_separate_review,1,,True,,
mefa emlaktan korfez kent,mefa_emlaktan_korfez_kent,low_freq_kept_separate_review,1,,True,,
Kavanium Körfez Sitesi 1203 Ada 16 Parsel,kavanium_korfez_sitesi_1203_ada_16,low_freq_kept_separate_review,2,,True,,
Körfezim Konakları,korfezim_konaklari,low_freq_kept_separate_review,2,,True,,
Pektim Park Sitesi,pektim_park,low_freq_kept_separate_review,1,,True,,
Şehr-i Seyir Konakları,sehr_i_seyir_konaklari,low_freq_kept_separate_review,2,,True,,
Özcanlar Çarşı Sitesi,ozcanlar_carsi,low_freq_kept_separate_review,2,,True,,
Emlak Konut Körfez Kent Sitesi 1. Etap,emlak_korfez_kent_sitesi_1,low_freq_kept_separate_review,2,,True,,
