classified_id,latitude,longitude,location_precision,location_source,county,district,sat_missing_reason,sat_brightness_mean_100m,sat_brightness_mean_250m,sat_brightness_mean_500m,sat_builtup_share_250m,sat_cloud_coverage_proxy,sat_feature_month,sat_feature_year,sat_green_share_250m,sat_has_features,sat_ndbi_mean_100m,sat_ndbi_mean_250m,sat_ndbi_mean_500m,sat_ndvi_mean_100m,sat_ndvi_mean_250m,sat_ndvi_mean_500m,sat_ndvi_std_250m,sat_ndwi_mean_100m,sat_ndwi_mean_250m,sat_ndwi_mean_500m,sat_texture_proxy_250m,sat_water_share_250m
1320088526,40.681648133642575,29.89854250258789,exact_map,data_attr_map,Başiskele,Havuzlubahçe Mh.,,0.0908212852538542,0.0708561465888511,0.0584022965010209,0.0,13.07382083333333,7.0,2026.0,1.0,1,-0.0824518821172975,-0.1494581619016874,-0.2042534738163133,0.4204489335004903,0.5704995530306696,0.6799461325540379,0.2193362951798471,-0.4631747440977653,-0.5600442225432967,-0.6318992860343943,0.2193362951798471,0.0
1326645689,40.70939405112043,29.927351035017427,exact_map,data_attr_map,Başiskele,Barbaros Mah.,,0.1155417409377009,0.1170496052573491,0.1234441391624842,0.0,13.07382083333333,7.0,2026.0,0.0,1,0.0278531424527501,0.0148539344270252,0.0088490996123513,0.2302830734940452,0.2477849425774899,0.2459248230643113,0.1730351311151886,-0.3018191932679782,-0.3072084570555122,-0.3011152673576521,0.1730351311151886,0.0
1326655400,40.70013445688477,29.940635311840825,exact_map,data_attr_map,Başiskele,Altınkent Mh.,,0.1157906072790189,0.0928344134012418,0.0914678033492465,0.0,13.07382083333333,7.0,2026.0,1.0,1,-0.0107277591572815,-0.0946793783581584,-0.0991472672325311,0.3175795346170322,0.4730059460972043,0.4711119188343893,0.238661616802423,-0.3786312662610332,-0.4804065022918818,-0.4784476332457092,0.238661616802423,0.0
1326684295,40.713529399338334,29.97444101701189,exact_map,data_attr_map,Başiskele,Paşadağ Mh.,,0.1201959582975795,0.0867422806987042,0.0831961010784339,0.0,13.07382083333333,7.0,2026.0,1.0,1,-0.0254667563411285,-0.1073250292889734,-0.1235329902332334,0.2901824028730057,0.4966224562922354,0.535521865048151,0.2663621952405458,-0.3246125915195267,-0.4795215041906808,-0.5218038458318147,0.2663621952405458,0.0
1298623538,40.71927785179099,29.95981039161568,exact_map,data_attr_map,Başiskele,Yeşilyurt Mh.,,0.1241818829123502,0.1254953612588777,0.1245306097721641,0.0,13.07382083333333,7.0,2026.0,0.0,1,-0.0058183264438937,-0.028245992824757,-0.0220558200690503,0.2707667087210937,0.3188577045830822,0.3027112606536147,0.1701381498409912,-0.3199379413156758,-0.362246190145128,-0.3510977385333789,0.1701381498409912,0.0
1326692897,40.70660620389684,29.935436099767685,exact_map,data_attr_map,Başiskele,Barbaros Mah.,,0.1391241574013843,0.1220217770605877,0.1096262345038743,0.0,13.07382083333333,7.0,2026.0,0.0,1,0.0318030041240391,0.0071104715265493,-0.0212272287782747,0.2011702913847548,0.259582227384138,0.3224238265984271,0.1687841520088068,-0.2891568058953612,-0.3281661672844998,-0.3703998471465636,0.1687841520088068,0.0
1326720496,40.704593929052734,29.954322972143554,exact_map,data_attr_map,Başiskele,Fatih Mah.,,0.1052277407467384,0.0776924526547125,0.0798674633522274,0.0,13.07382083333333,7.0,2026.0,1.0,1,-0.048349188650098,-0.1368566190629185,-0.1434389908016047,0.3332657278468416,0.541513384328964,0.5507393067082091,0.260366962392265,-0.3699507690087168,-0.5349357821687063,-0.5389229076778981,0.260366962392265,0.0
1325526124,40.710033446503125,29.93319787930028,exact_map,data_attr_map,Başiskele,Barbaros Mah.,,0.1048658883200003,0.1172667875462389,0.1187047265728573,0.0,13.07382083333333,7.0,2026.0,0.0,1,0.0141680810608456,0.0037725026555706,0.011219951827991,0.3214623777112999,0.2782145294989212,0.2565845205231855,0.1639651575653997,-0.379760535145432,-0.3355010246307824,-0.3160048761603766,0.1639651575653997,0.0
1326728464,40.71594922091239,29.952492000828165,exact_map,data_attr_map,Başiskele,Yeşilyurt Mh.,,0.1058351273376089,0.1062532395980306,0.1097453153407757,0.0,13.07382083333333,7.0,2026.0,1.0,1,-0.0521206591438384,-0.0402012395469604,-0.0421614288463632,0.3954690134447807,0.3798256897104944,0.3652597375706718,0.1807340798802866,-0.43238094552562,-0.4196634352267311,-0.4062909380736106,0.1807340798802866,0.0
1297959362,40.70892443696289,29.970524369677733,exact_map,data_attr_map,Başiskele,Paşadağ Mh.,,0.1200690126447367,0.0827060900898287,0.0857707111140157,0.0,13.07382083333333,7.0,2026.0,1.0,1,0.0054232056919417,-0.1533067143238615,-0.1257733488703328,0.2777901529364768,0.5494384186404384,0.5123048733262853,0.2768748690226506,-0.3536321392293422,-0.5415352497273308,-0.5050775048492635,0.2768748690226506,0.0
1326753194,40.71287954290493,29.957034441394622,exact_map,data_attr_map,Başiskele,Yeşilyurt Mh.,,0.1169973323967514,0.116175540994945,0.1116553206468745,0.0,13.07382083333333,7.0,2026.0,0.0,1,0.0052434471609129,-0.0150163646622661,-0.0356193166935984,0.3018927524416005,0.3186034818192996,0.349412007001847,0.1643744240964374,-0.3727879817222556,-0.3716281648227348,-0.3924865259763215,0.1643744240964374,0.0
1326814327,,,,,Başiskele,Paşadağ Mh.,coords_unusable,,,,,,,,,0,,,,,,,,,,,,
1314766176,40.69967376606046,29.97950549352155,exact_map,data_attr_map,Başiskele,Paşadağ Mh.,,0.1024935205819741,0.0985872610647067,0.096301456095525,0.0,13.07382083333333,7.0,2026.0,1.0,1,-0.0596295827670887,-0.0868672230771362,-0.0737458335313253,0.41377082627314,0.4392383625100424,0.4310201793387559,0.2285204240212453,-0.4599128527665921,-0.4620011766740509,-0.4585217301471899,0.2285204240212453,0.0
1314051184,40.71300001059875,29.936260229984576,exact_map,data_attr_map,Başiskele,Serdar Mah.,,0.1266510804977753,0.123133211072204,0.1128856648175459,0.0,13.07382083333333,7.0,2026.0,0.0,1,0.0286418587155451,-0.0036528476131592,-0.0207168796242096,0.2505122461729361,0.274027001045331,0.3236760657026752,0.1705041562887985,-0.3254886398066802,-0.3233402721406036,-0.3693778778848511,0.1705041562887985,0.0
1326859826,40.70585272448842,29.92845292164628,exact_map,data_attr_map,Başiskele,Barbaros Mah.,,0.1100427485066226,0.1133072543510769,0.1038325019112544,0.0,13.07382083333333,7.0,2026.0,0.0,1,0.0235723363323898,0.0163398121995831,-0.0249829065145198,0.2512991289866348,0.2583323476199609,0.3405205414360105,0.165658113479596,-0.334504768458953,-0.3203423556514704,-0.3817633954136963,0.165658113479596,0.0
1326882400,40.71894973020523,29.96296410625807,exact_map,data_attr_map,Başiskele,Yeşilyurt Mh.,,0.1410082819263657,0.1273721037205585,0.1283681852864371,0.0,13.07382083333333,7.0,2026.0,0.0,1,-0.0175526338309326,-0.0376639710830438,-0.0225407734475556,0.2370702375453633,0.3105269863547039,0.2893921178507566,0.1809948314321973,-0.2776523031585505,-0.348383598717724,-0.3384377830069326,0.1809948314321973,0.0
1326938346,40.7221726819899,29.964795426372504,exact_map,data_attr_map,Başiskele,Yeşilyurt Mh.,,0.1270746929017715,0.1333535004003126,0.1267740504699945,0.0,13.07382083333333,7.0,2026.0,0.0,1,-0.010883393172822,-0.0131557025373293,-0.0155971882882168,0.2285655251261578,0.2484543710573462,0.2977543749711721,0.1666221778777921,-0.2883540753261618,-0.2981153252660002,-0.3400973339697328,0.1666221778777921,0.0
1326933471,40.72716202708963,29.97104214018361,exact_map,data_attr_map,Başiskele,Yaylacık Mh.,,0.113908112410167,0.1127776722229917,0.1252349617976568,0.0,13.07382083333333,7.0,2026.0,1.0,1,-0.0181442727323259,-0.0279768130007938,-0.0225591760805017,0.3644237769931605,0.3756695115757675,0.3597494174948591,0.1909282425153286,-0.405364557055123,-0.413596148110543,-0.390780383053581,0.1909282425153286,0.0
1326937285,40.71087960416458,29.928248745033905,exact_map,data_attr_map,Başiskele,Barbaros Mah.,,0.1373019725447514,0.1312702187659148,0.1239835676263209,0.0,13.07382083333333,7.0,2026.0,0.0,1,0.0479613485652099,0.0323405978259776,0.0083671365659416,0.1503661054858748,0.1867397038921829,0.2466907009628637,0.121745032238943,-0.2202539887622128,-0.2524880065974378,-0.3012970119483975,0.121745032238943,0.0
1326977218,40.711418228222655,29.966955533496094,exact_map,data_attr_map,Başiskele,Fatih Mah.,,0.11662952207154678,0.10383576124160672,0.1012078871880823,0.0,13.07382083333333,7.0,2026.0,1.0,1,0.014874520938642104,-0.04018903208465672,-0.060907616575805096,0.2741703383447404,0.3725479379830691,0.40535260948059826,0.2505643134326976,-0.3366193104108848,-0.3891636893658978,-0.42531362419579594,0.2505643134326976,0.0
1327004934,40.69264174567026,29.936348386108875,exact_map,data_attr_map,Başiskele,Döngel Mh.,,0.1162126865171524,0.09616720890527422,0.08575121147811121,0.0,13.07382083333333,7.0,2026.0,1.0,1,-0.019329968338080837,-0.07693250682719743,-0.10132256480465014,0.3441566534034122,0.4653071579515548,0.5128773736661455,0.17849071153741888,-0.4048699128652998,-0.4849518332043295,-0.5148225170270541,0.17849071153741888,0.0
1327013365,40.7176134955428,29.97834641047342,exact_map,data_attr_map,Başiskele,Kullar Yakacık Mh.,,0.10717298976902712,0.09482186595478238,0.09235738507264842,0.0,13.07382083333333,7.0,2026.0,1.0,1,-0.06749276480596939,-0.08541434924234666,-0.10395824469852777,0.40496920339395814,0.4562887980520447,0.49550663813418727,0.19972437322796768,-0.42721992743820375,-0.4724566243328928,-0.4970293282124947,0.19972437322796768,0.0
1324100916,40.70141177628065,29.929027110382606,exact_map,data_attr_map,Başiskele,Barbaros Mah.,,0.10570090484714861,0.08673994463103125,0.08999935525154312,0.0,13.07382083333333,7.0,2026.0,1.0,1,-0.058851470311124705,-0.11527075466155921,-0.09273595881875926,0.3950813091434216,0.5004410185869798,0.47239421604629117,0.23099800803278697,-0.4390162415714175,-0.5065177038578619,-0.48005387877734057,0.23099800803278697,0.0
1327076419,40.69176211908003,29.960928699580588,exact_map,data_attr_map,Başiskele,Fatih Mah.,,0.12231483981370127,0.11892992142020548,0.1035066678223132,0.0,13.07382083333333,7.0,2026.0,0.0,1,-0.01859439560717434,-0.041238136182794406,-0.07519230539157862,0.2907799454972827,0.34001343566959197,0.4199791889637036,0.18043915767069268,-0.3410074995982729,-0.38118809653382174,-0.44088780731761834,0.18043915767069268,0.0
