district,n,mean_anomaly_score,median_anomaly_score,high_risk_or_worse,exclude_candidate,median_price_to_baseline,mean_unit_price
Yeşilkent Mh.,5,3.6,0.0,0,0,0.777741879720839,29533.484000000004
Değirmendere Yalı Mh.,23,3.5217391304347827,0.0,0,0,0.9963303290957017,26245.750869565218
Yazlık Merkez Mh.,23,3.4782608695652173,5.0,0,0,1.0820147089742262,37055.36521739131
Seymen Mah.,10,3.3,0.0,0,0,1.073198928837741,44081.542
Yeni Mah.,66,3.287878787878788,0.0,0,0,1.0223953764608447,32824.91696969697
Yukarı Mh.,8,3.25,2.5,0,0,1.3244615524514565,44937.9475
Şehitler Mh.,30,3.2333333333333334,0.0,0,0,1.0299452790066894,28520.914999999997
Veliahmet Mah.,14,3.2142857142857144,0.0,0,0,0.9743186789684655,31820.374285714286
Körfez Mh.,48,3.1666666666666665,0.0,0,0,0.9885972111701107,28289.193541666667
Çukurbağ Mh.,13,3.1538461538461537,0.0,0,0,0.9923101395227508,25844.376923076925
Bekirdere Mah.,10,3.1,0.0,0,0,0.7901542265534236,29411.434999999998
Yeşilova Mh.,66,3.0757575757575757,0.0,0,0,0.9699549051937929,52054.823333333334
Ulaşlı Yavuz Sultan Selim Mh.,5,3.0,0.0,0,0,0.9157138286196121,26801.768
Hacıhızır Mh.,15,2.8666666666666667,0.0,0,0,0.9938440660571279,36601.87533333334
Döngel Mh.,39,2.8205128205128207,0.0,0,0,1.0131428244054013,40185.3958974359
Kadıköy Mh.,28,2.7857142857142856,0.0,0,0,0.997736959247269,29274.585714285717
Kocatepe Mah.,20,2.75,0.0,0,0,0.9835172312650516,37441.631
Kuruçeşme Fatih Mh.,14,2.7142857142857144,2.5,0,0,1.0178317427056682,36315.25642857143
Piyalepaşa Mh.,37,2.675675675675676,0.0,0,0,0.9740266475811351,29460.799729729733
Havuzlubahçe Mh.,10,2.6,0.0,0,0,0.7813304167450992,31740.775
Kabaoğlu Mh.,24,2.5833333333333335,0.0,0,0,0.9352227597648407,50907.47083333333
Yaylacık Mh.,35,2.5714285714285716,0.0,0,0,1.0040342646764289,42852.42228571429
Hisareyn Merkez Mah.,20,2.5,2.5,0,0,1.0694362020701977,36936.1855
Alikahya Merkez Mah.,2,2.5,2.5,0,0,1.2381319473721866,44613.634999999995
Serdar Mah.,66,2.4545454545454546,0.0,0,0,0.9779777404081625,37678.08772727273
Dumlupınar Mh.,18,2.388888888888889,0.0,0,0,1.0023967349941727,23627.53111111111
Düzağaç Mh.,15,2.3333333333333335,0.0,0,0,0.9980465733707984,32714.058
Yenişehir Mh.,46,2.282608695652174,0.0,0,0,1.0602556211268102,40070.717391304344
Kullar Tepecik Mh.,11,2.272727272727273,0.0,0,0,1.0022417516037887,38974.27636363636
Şirinköy Mh.,30,2.2666666666666666,0.0,0,0,0.9826065574032785,35082.742333333335
Akarca Mah.,8,2.25,0.0,0,0,1.0768008320489952,38908.823749999996
Dereköy Mh.,8,2.25,0.0,0,0,1.072813431350864,30876.401250000003
Yazlık Yeni Mh.,17,2.235294117647059,0.0,0,0,1.0127495768546553,37599.715882352946
Hatipköy Mh.,18,2.2222222222222223,0.0,0,0,0.9932191043842247,36488.002222222225
Gündoğdu Mh.,55,2.1454545454545455,0.0,0,0,1.0204036916411654,46304.20436363637
Alikahya Fatih Mah.,42,2.119047619047619,0.0,0,0,1.0219627775860478,48349.94
Paşadağ Mh.,113,2.0353982300884956,0.0,0,0,1.0198124013405008,41525.32654867257
Orhan Mah.,53,2.0,0.0,0,0,1.0039588116808467,48978.31867924528
Tepeköy Mh.,14,2.0,0.0,0,0,0.9804123256848344,38282.51857142857
Atakent Mah.,5,2.0,0.0,0,0,1.033802530122578,47155.418
Yahyakaptan Mah.,39,1.8717948717948718,0.0,0,0,1.014431777110662,59367.822564102564
Fatih Mah.,201,1.8507462686567164,0.0,0,0,1.0182450598241677,41516.05696517413
Çayırköy Mh.,55,1.8,0.0,0,0,0.9914808829012475,44936.481636363635
28 Haziran Mah.,40,1.8,0.0,0,0,0.9790696786965892,39291.9075
Topçular Mh.,76,1.7763157894736843,0.0,0,0,1.0127819555988637,47461.20605263158
Karaköprü Mh.,27,1.6666666666666667,0.0,0,0,1.016503604241665,40984.497407407405
Kullar Yakacık Mh.,24,1.6666666666666667,0.0,0,0,0.9992753832272729,39630.2175
Tüysüzler Mh.,6,1.6666666666666667,0.0,0,0,0.9095522781947598,44414.15666666667
Sekbanlı Mh.,16,1.5625,0.0,0,0,0.9799755784182491,36532.47375
Yeşilyurt Mh.,201,1.4676616915422886,0.0,0,0,1.0108533460943032,41696.01975124378
Alikahya Cumhuriyet Mah.,28,1.4642857142857142,0.0,0,0,0.995289014638393,48400.365
Doğan Mh.,7,1.4285714285714286,0.0,0,0,1.0335928717319574,36728.47571428571
Akpınar Mh.,41,1.3902439024390243,0.0,0,0,1.024813079334861,37527.52048780488
Fevzi Çakmak Mh.,18,1.2777777777777777,0.0,0,0,0.9998303347043167,36565.94388888889
Barbaros Mah.,108,1.2592592592592593,0.0,0,0,0.9963771527449747,41193.614074074074
Erenler Mah.,39,1.2564102564102564,0.0,0,0,0.9977767650974989,32763.243846153848
İpek Yolu Mh.,12,1.25,0.0,0,0,0.9946395530163782,35501.1825
Ömerağa Mh.,15,1.1333333333333333,0.0,0,0,1.0139567602140307,29268.638
Alikahya Atatürk Mh.,58,1.103448275862069,0.0,0,0,1.021597757097561,48113.136379310345
Sepetçi Mh.,15,1.0,0.0,0,0,0.9979954438212917,40595.13666666667
Tepecik Mah.,9,0.8888888888888888,0.0,0,0,0.8484152824115374,29884.83222222222
Malta Mah.,26,0.8846153846153846,0.0,0,0,0.9986426893339625,36390.03923076923
Altınkent Mh.,24,0.8333333333333334,0.0,0,0,0.9922477399838386,35407.8325
Ayazma Mah.,16,0.8125,0.0,0,0,1.0120745342444115,37840.84
Aydınkent Mh.,21,0.8095238095238095,0.0,0,0,0.9764962987536231,37026.04285714286
Yeniköy Merkez Mh.,10,0.5,0.0,0,0,0.9503546848862465,38734.704
Karadenizliler Mah.,12,0.4166666666666667,0.0,0,0,0.9806693961878182,39997.38166666667
Ereğli Mh.,20,0.4,0.0,0,0,1.0168350542748539,48264.06
Mahmutpaşa Mh.,26,0.38461538461538464,0.0,0,0,1.0168218082182656,43813.14692307693
Yunus Emre Mah.,6,0.0,0.0,0,0,1.0294750200195195,32012.628333333338
Damlar Mah.,5,0.0,0.0,0,0,0.9740862546011859,39906.932
Kemalpaşa Mh.,5,0.0,0.0,0,0,0.7449557947074877,29023.794
Karşıyaka Mh.,4,0.0,0.0,0,0,1.2809638760311852,67031.82
Sahil Mah.,3,0.0,0.0,0,0,0.8868211554183524,35550.026666666665
Bahçecik Şehitekrem Mh.,2,0.0,0.0,0,0,0.9770895737428016,37152.78
Durhasan Mh.,1,0.0,0.0,0,0,0.9425544795184732,31818.18
Vezirçiftliği Mh.,1,0.0,0.0,0,0,0.8780506202718557,35833.33
Yalakdere Mh.,1,0.0,0.0,0,0,1.4226623067970747,55909.09
