site_project_id,n,mean_actual,mean_pred,mean_residual
yuvacik_ta_prestijli,1,35714.29,32425.045767815118,-3289.244232184883
alizepark_city,5,46178.534,43055.10380372853,-3123.430196271467
basiskele_de_havuzlu,2,44494.649999999994,41408.13641668248,-3086.5135833175227
panoramakent_2,2,46385.35,43302.30918103625,-3083.040818963749
manar_yuvacik_3,2,40111.365000000005,37059.90489701186,-3051.4601029881414
zeray_perla,16,50309.36125,47303.342028103,-3006.0192218970024
pasadag_100_yil_parla,1,50000.0,47157.11572963625,-2842.8842703637492
caglayan_modern_yuvacik,1,41900.0,39422.6855260104,-2477.3144739896015
tanta_emlak_tan,2,40000.0,37898.509691520565,-2101.4903084794314
manaryuvacik,1,48529.41,46513.106708090854,-2016.3032919091493
pasadagi,1,36756.76,34864.59011257284,-1892.1698874271606
orka_life_2,8,50780.725,49110.14393500302,-1670.5810649969835
evimiz_kocaeli,20,47590.9985,46056.173671114666,-1534.824828885332
ust_park_yuvacik,3,34222.06,32806.39412054567,-1415.6658794543255
armoni_2,1,49583.33,48167.897487656504,-1415.4325123434974
lotus_mahza,2,43876.78999999999,42462.57415162462,-1414.2158483753738
cb_mark_tan_vadi,1,46250.0,44851.98826001679,-1398.0117399832088
platinium,1,36176.47,35009.79804712655,-1166.6719528734538
akademik_elit_park,4,46173.075,45014.33001768787,-1158.7449823121278
basiskelede_prejtijli,1,35000.0,33878.729264299705,-1121.2707357002946
vizyon_dan_basiskelede,1,48625.0,47554.70673095,-1070.293269050002
kullar_yaylacik_mahallesi,1,54780.82,53711.3246901283,-1069.4953098717015
kucuk_yali,1,45145.63,44160.72680823236,-984.9031917676402
aydinkent_kalici_konutlari_20_ada,1,34000.0,33027.19993789613,-972.8000621038664
supark_megaron,1,41319.44,40381.73569284465,-937.7043071553489
erturk,1,42400.0,41602.9841167398,-797.0158832602028
ceneviz_adalari,2,48076.925,47339.44408409281,-737.480915907192
yuvacik_kalici_konutlari_1_ada,1,34347.83,33634.00715098095,-713.8228490190522
basiskele_de_butik,1,41903.23,41336.46867734787,-566.7613226521353
yesilyurt,2,40285.92,39769.28663349552,-516.6333665044804
panoramakent_1,5,45408.333999999995,44921.34846056472,-486.98553943528094
kirazli_kent,10,33006.297999999995,32527.148699592995,-479.14930040700057
royal_city_akkurt,11,38002.89363636364,37567.993798639116,-434.8998377245172
gun_isigi,1,35652.17,35225.47589400651,-426.69410599349067
listing_portal,1,38823.53,38477.10103856907,-346.42896143093094
missing,1231,38262.74316003249,37947.310664724304,-315.4324953081858
fatih_mah,1,28275.86,28032.950692477178,-242.90930752282293
venedik,1,33571.43,33335.0027967164,-236.42720328360156
altin_vadi,16,33215.22875,33062.03682637933,-153.1919236206693
aydinkent_kalici_konutlari_19_ada,1,30454.55,30315.910050964987,-138.63994903501225
torpidocular,1,30769.23,30639.57114564671,-129.65885435328892
royal_park,1,35714.29,35680.75403461116,-33.53596538884449
bizim_evler,1,38750.0,38729.04914213534,-20.950857864656427
durupark,1,41739.13,41744.0846196293,4.954619629301305
ustpark_yuvacik,2,42667.46,42708.84720424918,41.38720424917847
terra_nova,3,45337.996666666666,45421.18993724071,83.19327057405219
altinkent_kalici_konutlari_3_ada,1,32083.33,32232.4828928325,149.15289283249876
yakamoz_konutlari,8,41078.125,41264.859822759165,186.73482275916194
altinkent_kalici_konutlari_5_ada,1,30833.33,31105.455850215527,272.12585021552513
pasadag_mah_full_deniz_manzarali,1,46470.59,46801.38693401888,330.79693401888653
zeray_gunesi,28,42480.92035714286,42827.74902447698,346.82866733412527
mamik_reform,8,46433.6575,46784.32721902221,350.66971902221303
ustgrup_mezire,8,43967.52125,44432.06733590574,464.5460859057375
cadde_53,1,31176.47,31646.538890352218,470.06889035221684
mavi_yesil_park,4,30489.9125,31050.40187585979,560.4893758597882
manar_yuvacik,2,40638.57,41228.13993445487,589.5699344548666
boyunegmez_yasam,1,35384.62,35980.01735048945,595.3973504894457
gokce,1,36475.41,37093.65887513718,618.2488751371784
zeraykent_yuvacik,7,39558.05285714286,40239.454092356944,681.4012352140869
emar_delux_yuvacik,4,38135.775,38861.89242649908,726.117426499075
seyri_vadi,3,41342.27333333334,42082.47075293937,740.1974196060352
isil,1,32692.31,33475.87647632841,783.5664763284112
ustpark_afraze,10,40609.077000000005,41398.74485511695,789.6678551169491
bahcekent_konutlari,20,34568.7525,35404.04942695916,835.2969269591606
zeray_kent,4,43695.175,44538.726753680385,843.5517536803891
clover_premium,1,42812.5,43667.12774148836,854.6277414883589
helin,3,36592.049999999996,37495.61326039768,903.5632603976798
royal_country,11,43914.946363636365,44878.842871544155,963.8965079077905
megatron_azize,4,40173.2275,41228.38553626955,1055.158036269544
yuksek_giris_butik,1,35000.0,36215.01581027951,1215.0158102795103
basiskele_de,3,35870.10666666667,37196.96168830076,1326.8550216340907
altinkent,1,36153.85,37542.039334145804,1388.1893341458053
aurapark,4,39201.3875,40617.76803590081,1416.380535900811
yesilkent_kalici,3,31097.22,32555.07307593698,1457.8530759369823
yuvana_evleri,12,31965.5475,33445.87608366733,1480.3285836673324
dongelde,1,30774.19,32289.906763177525,1515.7167631775264
barbaros_mh,1,42253.52,43775.39990422696,1521.8799042269602
barbaros_mahallesinde,1,37711.86,39321.68413964258,1609.8241396425801
mona_vadi,1,31276.6,32923.6594055365,1647.0594055365
bahama,2,40054.945,41710.79283933528,1655.8478393352743
yuvacik_kalici_konutlari_10_ada,1,27333.33,29033.73797821122,1700.4079782112167
aydinkent,1,27727.27,29596.068642338694,1868.7986423386938
my_yaka,4,33464.6475,35442.2041721221,1977.556672122103
cevizli_vadi,1,45000.0,47007.16723838783,2007.1672383878322
hanzade_palace,1,36131.39,38172.92566574096,2041.5356657409575
rose_garden,2,35959.6,38068.91031867954,2109.3103186795415
yuvacik_pasadag_yesil_vadi,1,41000.0,43113.7870147577,2113.7870147576978
cb_mahall_den_tinaztepede,1,31750.0,33877.12684891522,2127.1268489152208
vadi_yuvacik,1,37142.86,39287.61761235796,2144.7576123579565
marmara_elit,3,32854.166666666664,35065.719684860785,2211.553018194119
sembol_kent,5,34497.23,36765.79030490186,2268.5603049018537
ust_park_atakent,2,37931.035,40216.32384441575,2285.2888444157434
yuvacik_vadi,3,35118.28,37495.72542097542,2377.445420975421
doga,3,34362.92,36753.44052148604,2390.520521486034
iskar_elit_kent,4,33724.18,36146.72098958895,2422.540989588947
esila_park,5,41407.166,43860.16278120018,2452.9967812001805
yesilyurtda,1,42500.0,44993.09012727211,2493.0901272721094
duru_park,3,39274.973333333335,41768.579600680976,2493.606267347641
altinkent_kalici_konutlari_6_ada,1,28695.65,31206.52252033025,2510.8725203302492
yakut_konaklari,2,35731.979999999996,38268.0197137191,2536.0397137190957
yuvacik_kalici_konutlari_2_ada,2,32663.635000000002,35464.39132162777,2800.756321627772
dream_gardens,2,30719.21,33557.422422972464,2838.2124229724595
elitium_park,4,39457.509999999995,42614.60228105796,3157.0922810579577
yuvacik_manar,1,43846.15,47049.01659181724,3202.866591817241
my_house_yuvacik,3,36546.29666666667,39898.93712349637,3352.6404568297025
bloklu_butik,1,34160.0,37670.9932197436,3510.993219743599
akasya_modern,2,28847.22,32385.924144441702,3538.7041444417027
kuba,1,28461.54,32460.13835257819,3998.5983525781885
cb_envoy_dan_yesilyurt_mah,1,35344.83,39370.37110194699,4025.5411019469902
elitium_trio,5,36959.524,41058.61828995758,4099.094289957581
atakent_ustpark,1,35625.0,39739.12138213637,4114.121382136371
kullar_tepecik_de,1,38952.38,43072.70571728925,4120.325717289255
listing_portal_vadi_yuvacik,1,31843.75,36012.68352349622,4168.93352349622
aydinkent_kalici,1,30909.09,35116.785730079995,4207.695730079995
may_kent_2,2,29105.605,33328.670060876204,4223.065060876204
alacati_dan_yaylacik_mh_de_havuzlu,1,43571.43,47845.2937751352,4273.8637751352
barbaros_mah,1,30962.34,35309.53610525299,4347.196105252991
kullar,1,35925.93,40288.50650751022,4362.576507510217
mamik_life,2,41660.08,46047.09924452029,4387.019244520292
yusra,1,28000.0,32392.873457460628,4392.873457460628
casaba_suite,1,39610.39,44116.78309724004,4506.393097240041
torunogullari_park_2,1,29679.14,34335.41823482713,4656.2782348271285
cati_dubleks_havuzlu,1,34545.45,39328.051998253024,4782.601998253027
kullar_da_ultra_ebeveyn_banyolu,1,35555.56,40469.51692980903,4913.9569298090355
yaylacik_mh_de_havuzlu,1,46333.33,51290.91659449522,4957.586594495217
vadi_suit,1,35121.21,40094.86222293186,4973.652222931858
fatih_mahallesinde,2,44005.715,49023.37982434803,5017.664824348023
yuvacik_doga,1,32333.33,37410.10738593097,5076.777385930967
inci,1,33437.5,38585.04756872542,5147.547568725422
kullar_tepecik_mah,2,30937.5,36390.83470991327,5453.334709913273
ust_deniz_manzarali_asansorlu,1,32379.31,37879.031302515126,5499.721302515125
kardelen,2,34598.715000000004,40134.81024253728,5536.095242537276
seyr_i_vadi,1,40000.0,45617.39613153221,5617.3961315322085
kw_arven_den_ted_kolejine_komsu_havuzlu,1,30937.5,36560.59418913278,5623.094189132782
kullar_da_prestijli_yasam,1,29629.63,35278.31353097311,5648.683530973107
polen_park,1,26428.57,32232.62056705956,5804.050567059559
barbaros,1,41588.79,47460.253381919334,5871.463381919333
naturapark,1,25294.12,31343.404445959655,6049.284445959656
ritim_vadi_evleri,4,33227.01,39285.04520895842,6058.035208958421
ozemsan,1,34583.33,40875.26834705423,6291.938347054231
reyhan,1,31600.0,38070.03400558042,6470.034005580419
memur_sen,1,28500.0,35176.75457048762,6676.7545704876175
terasta_life,1,36363.64,43064.04825003861,6700.408250038614
remax_dreamden_fatih_de,1,32333.33,39447.828943938046,7114.498943938044
invest_globalden_zeray_kent,1,33333.33,40628.4114299504,7295.081429950398
asansorlu_butik,1,39600.0,47397.16138942134,7797.161389421337
vizyon_dan,1,44142.86,52164.81844500599,8021.958445005992
yildiz,1,28476.19,36734.26758043306,8258.077580433059
yesilyurt_mahallesin_de,1,32708.33,41646.80814711007,8938.478147110065
yenikoy_kalici_konutlari_12_ada,1,34500.0,43470.22224065003,8970.22224065003
birikim_gayrimenkulden,1,29350.0,38805.983227275436,9455.983227275436
selimoglu,1,32857.14,42937.99137912634,10080.85137912634
may_city,1,33148.15,43591.761117295355,10443.611117295353
derin_den_yatirim_firsati,1,21467.39,32458.11959745683,10990.72959745683
mehmet_akif_ersoy,1,22500.0,37407.38381005268,14907.383810052677
