feature,group,basiskele_positive_count,basiskele_negative_count,basiskele_effect,global_effect,smoothed_effect,abs_effect,direction,reliability_level
out_sound_insulation,outside,380,,0.012178965874436898,0.012178965874436898,0.012178965874436898,0.012178965874436898,premium,county
view_nature,view,406,,0.011627956742443324,0.011627956742443324,0.011627956742443324,0.011627956742443324,premium,county
view_score,view,621,,0.011450918229144236,0.011450918229144236,0.011450918229144236,0.011450918229144236,premium,county
near_mosque,nearby,575,,-0.010982424470885377,-0.010982424470885377,-0.010982424470885377,0.010982424470885377,discount,county
transport_main_road,transport,490,,-0.010973190574437908,-0.010973190574437908,-0.010973190574437908,0.010973190574437908,discount,county
transport_metro,transport,23,,-0.01095346863448654,-0.01095346863448654,-0.01095346863448654,0.01095346863448654,discount,county
near_market,nearby,616,,-0.010720250648587282,-0.010720250648587282,-0.010720250648587282,0.010720250648587282,discount,county
transport_score,transport,630,,-0.010720250648587282,-0.010720250648587282,-0.010720250648587282,0.010720250648587282,discount,county
subtype_reverse_duplex,subtype,9,,0.010494329897568376,0.010494329897568377,0.010494329897568376,0.010494329897568376,premium,unreliable
near_city_center,nearby,402,,-0.009632745191995973,-0.009632745191995973,-0.009632745191995973,0.009632745191995973,discount,county
front_east,front,425,,-0.009550519169593485,-0.009550519169593485,-0.009550519169593485,0.009550519169593485,discount,county
near_mall,nearby,391,,0.009533059801956513,0.009533059801956512,0.009533059801956513,0.009533059801956513,premium,county
near_park,nearby,522,,-0.009379805266145347,-0.009379805266145347,-0.009379805266145347,0.009379805266145347,discount,county
front_west,front,422,,-0.007701773949846391,-0.007701773949846391,-0.007701773949846391,0.007701773949846391,discount,county
near_hospital,nearby,556,,-0.004283748796423126,-0.004283748796423126,-0.004283748796423126,0.004283748796423126,discount,county
in_laminate_floor,inside,441,,0.003991293953873765,0.003991293953873765,0.003991293953873765,0.003991293953873765,premium,county
front_score,front,654,,-0.0034173978489970835,-0.0034173978489970835,-0.0034173978489970835,0.0034173978489970835,discount,county
near_pharmacy,nearby,528,,0.0032687088922953578,0.0032687088922953578,0.0032687088922953578,0.0032687088922953578,premium,county
near_university,nearby,289,,-0.00313970805933117,-0.00313970805933117,-0.00313970805933117,0.00313970805933117,discount,county
in_pantry,inside,58,,-0.002896898482488197,-0.002896898482488197,-0.002896898482488197,0.002896898482488197,discount,county
view_sea,view,184,,0.002616075439112464,0.002616075439112464,0.002616075439112464,0.002616075439112464,premium,county
transport_train,transport,19,,-0.002217095977687933,-0.002217095977687933,-0.002217095977687933,0.002217095977687933,discount,county
view_river,view,3,,-0.002217095977687933,-0.002217095977687933,-0.002217095977687933,0.002217095977687933,discount,unreliable
view_park_green,view,447,,0.002208251149124152,0.002208251149124152,0.002208251149124152,0.002208251149124152,premium,county
view_city,view,374,,-0.002163012798717112,-0.002163012798717112,-0.002163012798717112,0.002163012798717112,discount,county
in_pvc,inside,321,,-0.0013303209190755894,-0.0013303209190755894,-0.0013303209190755894,0.0013303209190755894,discount,county
transport_minibus,transport,472,,-0.00021626322731727043,-0.00021626322731727043,-0.00021626322731727043,0.00021626322731727043,discount,county
subtype_triplex,subtype,0,,0.0,0.0,0.0,0.0,neutral,unreliable
view_lake,view,2,,0.0,0.0,0.0,0.0,neutral,unreliable
