site_project_id,n,mean_actual,mean_pred,mean_residual
fatih_mah,1,28275.86,32212.681396779666,3936.8213967796655
altin_vadi,2,30801.08,34911.667350911026,4110.58735091103
dream_gardens,1,27954.55,32324.87232152217,4370.32232152217
yuksek_giris_butik,1,35000.0,39816.51561027579,4816.51561027579
terasta_life,1,36363.64,41219.84154342092,4856.201543420917
duru_park,2,34883.335,39755.74223196329,4872.407231963287
kardelen,1,36896.55,41801.44657881752,4904.896578817519
yuvana_evleri,5,32896.398,38556.66576184501,5660.2677618450125
ritim_vadi_evleri,4,33227.01,39000.31364943416,5773.303649434161
kullar_da_prestijli_yasam,1,29629.63,35470.40321688093,5840.773216880927
tanta_emlak_tan,1,30357.14,36200.16089916545,5843.020899165451
yaylacik_mh_de_havuzlu,1,46333.33,52241.477509229575,5908.147509229573
rose_garden,1,36363.64,42385.56990414145,6021.929904141449
elitium_trio,3,37121.21333333333,43283.35778518246,6162.144451849125
yuvacik_doga,1,32333.33,38611.78720760878,6278.457207608779
yesilyurt_mahallesin_de,1,32708.33,40008.78768081095,7300.457680810949
asansorlu_butik,1,39600.0,46922.55025128511,7322.550251285109
mavi_yesil_park,1,28361.34,35746.86917363726,7385.5291736372565
kw_arven_den_ted_kolejine_komsu_havuzlu,1,30937.5,38739.72926501692,7802.229265016918
ust_deniz_manzarali_asansorlu,1,32379.31,40281.86132227574,7902.55132227574
birikim_gayrimenkulden,1,29350.0,37591.994950234985,8241.994950234985
akasya_modern,1,28250.0,36493.49820998905,8243.498209989048
naturapark,1,25294.12,34228.84572636985,8934.725726369852
polen_park,1,26428.57,35811.95132175654,9383.38132175654
ust_park_atakent,1,37241.38,47107.74315170179,9866.363151701793
barbaros_mah,1,30962.34,41406.304169480456,10443.964169480456
may_city,1,33148.15,44022.6838595802,10874.533859580195
invest_globalden_zeray_kent,1,33333.33,45133.52412229446,11800.194122294459
kullar_tepecik_mah,1,30937.5,43312.31077008844,12374.810770088443
mehmet_akif_ersoy,1,22500.0,39000.46870155728,16500.468701557278
