feature,group,basiskele_positive_count,basiskele_negative_count,basiskele_effect,global_effect,smoothed_effect,abs_effect,direction,reliability_level
transport_e5,transport,98,,-0.006821678507122009,-0.006821678507122009,-0.006821678507122009,0.006821678507122009,discount,county
subtype_top_floor,subtype,24,,0.00633598716071937,0.00633598716071937,0.00633598716071937,0.00633598716071937,premium,county
in_builtin_kitchen,inside,76,,0.005863915417788412,0.005863915417788412,0.005863915417788412,0.005863915417788412,premium,county
front_score,front,281,,-0.005531711392420036,-0.005531711392420036,-0.005531711392420036,0.005531711392420036,discount,county
in_laminate_floor,inside,175,,-0.004621217915905973,-0.004621217915905973,-0.004621217915905973,0.004621217915905973,discount,county
near_city_center,nearby,184,,-0.0044865082116203325,-0.0044865082116203325,-0.0044865082116203325,0.0044865082116203325,discount,county
subtype_reverse_duplex,subtype,14,,0.004429136081795626,0.004429136081795626,0.004429136081795626,0.004429136081795626,premium,county
in_steel_door,inside,231,,0.004380813070230971,0.004380813070230971,0.004380813070230971,0.004380813070230971,premium,county
in_heat_glass,inside,177,,-0.003674397076599334,-0.003674397076599334,-0.003674397076599334,0.003674397076599334,discount,county
near_mall,nearby,175,,-0.003628658556106501,-0.003628658556106501,-0.003628658556106501,0.003628658556106501,discount,county
in_fiber,inside,117,,0.0029248010509430595,0.00292480105094306,0.0029248010509430595,0.0029248010509430595,premium,county
out_sound_insulation,outside,164,,-0.0027594088838842623,-0.0027594088838842623,-0.0027594088838842623,0.0027594088838842623,discount,county
view_score,view,280,,-0.0027239941689103375,-0.0027239941689103375,-0.0027239941689103375,0.0027239941689103375,discount,county
subtype_roof_duplex,subtype,149,,-0.0017180092345725484,-0.0017180092345725484,-0.0017180092345725484,0.0017180092345725484,discount,county
near_sea_zero,nearby,12,,0.001665924448503553,0.001665924448503553,0.001665924448503553,0.001665924448503553,premium,county
transport_score,transport,277,,-0.0008267704219147021,-0.0008267704219147021,-0.0008267704219147021,0.0008267704219147021,discount,county
in_terrace,inside,109,,-0.000826770421914702,-0.0008267704219147021,-0.000826770421914702,0.000826770421914702,discount,county
in_smart_home,inside,18,,-0.0004049378609485288,-0.0004049378609485288,-0.0004049378609485288,0.0004049378609485288,discount,county
subtype_triplex,subtype,2,,0.0,0.0,0.0,0.0,neutral,unreliable
