feature,group,basiskele_positive_count,basiskele_negative_count,basiskele_effect,global_effect,smoothed_effect,abs_effect,direction,reliability_level
subtype_triplex,subtype,0,,0.0433291426583402,0.0433291426583402,0.0433291426583402,0.0433291426583402,premium,unreliable
subtype_duplex,subtype,154,,-0.04299630384648203,-0.05229357692703118,-0.04299630384648203,0.04299630384648203,discount,county
in_air_conditioner,inside,13,,0.0420080059223512,0.035482174843595615,0.0420080059223512,0.0420080059223512,premium,county
out_camera,outside,89,,0.04110529634149353,0.051802911650009165,0.04110529634149353,0.04110529634149353,premium,county
near_university,nearby,106,,-0.02821396328624975,-0.0026489033917371785,-0.02821396328624975,0.02821396328624975,discount,county
in_fiber,inside,105,,0.028047373032058596,0.02989323448931014,0.028047373032058596,0.028047373032058596,premium,county
in_dressing_room,inside,22,,0.026205649201673512,0.03100327732113506,0.026205649201673512,0.026205649201673512,premium,county
in_pvc,inside,110,,0.02441398828669339,0.023310758982155733,0.02441398828669339,0.02441398828669339,premium,county
front_east,front,157,,-0.02247735778771898,-0.0030457381111883564,-0.02247735778771898,0.02247735778771898,discount,county
transport_main_road,transport,182,,-0.02202904550463892,0.01249250364638499,-0.02202904550463892,0.02202904550463892,discount,county
subtype_garden_duplex,subtype,44,,-0.021898039408706053,-0.03302962313232349,-0.021898039408706053,0.021898039408706053,discount,county
in_parent_bathroom,inside,85,,0.020809082393871067,0.03322254407955327,0.020809082393871067,0.020809082393871067,premium,county
view_sea,view,76,,-0.01855595232865169,0.007294373049806069,-0.01855595232865169,0.01855595232865169,discount,county
in_steel_door,inside,194,,0.018134394746713245,0.027962887761223243,0.018134394746713245,0.018134394746713245,premium,county
near_mall,nearby,142,,0.017297379431347987,0.012011566623387537,0.017297379431347987,0.017297379431347987,premium,county
in_heat_glass,inside,145,,0.016707438269586705,0.032883663416018116,0.016707438269586705,0.016707438269586705,premium,county
near_school,nearby,216,,-0.016268438785458715,0.007943898853808307,-0.016268438785458715,0.016268438785458715,discount,county
transport_minibus,transport,174,,-0.016080825860755234,-0.0018233466731185644,-0.016080825860755234,0.016080825860755234,discount,county
near_pharmacy,nearby,194,,0.01416244338251607,0.012321804565054606,0.01416244338251607,0.01416244338251607,premium,county
view_city,view,136,,-0.012873836605114972,-0.007364084623439737,-0.012873836605114972,0.012873836605114972,discount,county
transport_tem,transport,19,,-0.011618652531811581,0.0020020781517242625,-0.011618652531811581,0.011618652531811581,discount,county
front_score,front,233,,-0.011413097609796374,0.011062514795991518,-0.011413097609796374,0.011413097609796374,discount,county
in_glass_balcony,inside,18,,0.01118946566124436,0.0068491436565008,0.01118946566124436,0.01118946566124436,premium,county
near_mosque,nearby,216,,-0.01095755947127826,0.0063271986021007365,-0.01095755947127826,0.01095755947127826,discount,county
in_intercom,inside,115,,0.010279029249681736,0.052905515007910076,0.010279029249681736,0.010279029249681736,premium,county
in_laminate_floor,inside,154,,0.009546439400391564,0.012708173987897808,0.009546439400391564,0.009546439400391564,premium,county
front_west,front,139,,-0.009458518638015617,0.00025429832737700053,-0.009458518638015617,0.009458518638015617,discount,county
near_park,nearby,190,,-0.009337579118185372,0.005783211416088285,-0.009337579118185372,0.009337579118185372,discount,county
near_market,nearby,221,,-0.008897576828840719,0.011451535848616246,-0.008897576828840719,0.008897576828840719,discount,county
near_hospital,nearby,197,,0.008892147664128715,0.007582535897940446,0.008892147664128715,0.008892147664128715,premium,county
view_score,view,224,,0.008778096775335878,0.013986621303745395,0.008778096775335878,0.008778096775335878,premium,county
out_heat_insulation,outside,169,,-0.008399137960032253,0.030179439244074402,-0.008399137960032253,0.008399137960032253,discount,county
near_city_center,nearby,146,,-0.008134623119310024,0.011671426622166692,-0.008134623119310024,0.008134623119310024,discount,county
front_north,front,105,,-0.008022834173524021,0.002329123211737283,-0.008022834173524021,0.008022834173524021,discount,county
transport_e5,transport,72,,-0.00774554951541259,0.007384381144300178,-0.00774554951541259,0.00774554951541259,discount,county
view_nature,view,155,,-0.007293943436806541,0.014264240109914894,-0.007293943436806541,0.007293943436806541,discount,county
front_south,front,156,,-0.007209056075177735,0.0017943953294956572,-0.007209056075177735,0.007209056075177735,discount,county
view_park_green,view,160,,-0.007090606142490094,0.01205705572284721,-0.007090606142490094,0.007090606142490094,discount,county
transport_bus_stop,transport,205,,-0.0061354649577435505,0.006529728108326971,-0.0061354649577435505,0.0061354649577435505,discount,county
transport_metro,transport,5,,-0.006028806245911189,0.0037193781267648163,-0.006028806245911189,0.006028806245911189,discount,unreliable
transport_train,transport,4,,-0.004752478757685676,-0.002894414853733096,-0.004752478757685676,0.004752478757685676,discount,unreliable
in_pantry,inside,27,,-0.00441153230367267,-0.019381509150718124,-0.00441153230367267,0.00441153230367267,discount,county
transport_airport,transport,5,,0.0035115456930513936,0.01040027390146836,0.0035115456930513936,0.0035115456930513936,premium,unreliable
out_sound_insulation,outside,128,,-0.002768113477324195,0.029572136852653585,-0.002768113477324195,0.002768113477324195,discount,county
transport_score,transport,229,,-0.0027669752695285853,0.011331835323842299,-0.0027669752695285853,0.0027669752695285853,discount,county
near_sea_zero,nearby,5,,-0.002223861412767647,0.009171491575907353,-0.002223861412767647,0.002223861412767647,discount,unreliable
