lat,lon,name,seq,osm_id,source
40.7471526,29.8261251,coastline,563,4521595,osm
40.7469539,29.8261458,coastline,564,4521595,osm
40.7469378,29.8282615,coastline,565,4521595,osm
40.7472017,29.8314532,coastline,566,4521595,osm
40.7473763,29.8314476,coastline,567,4521595,osm
40.7520996,29.8371968,coastline,568,4521595,osm
40.7522522,29.8387885,coastline,569,4521595,osm
40.7503112,29.8374008,coastline,570,4521595,osm
40.7478495,29.8395447,coastline,571,4521595,osm
40.7479383,29.8404889,coastline,572,4521595,osm
40.7480258,29.8414199,coastline,573,4521595,osm
40.7481126,29.8424557,coastline,574,4521595,osm
40.7513965,29.8432181,coastline,575,4521595,osm
40.7522523,29.8444952,coastline,576,4521595,osm
40.7520256,29.8452466,coastline,577,4521595,osm
40.7517682,29.8455526,coastline,578,4521595,osm
40.7506625,29.8464971,coastline,579,4521595,osm
40.750608,29.8468864,coastline,580,4521595,osm
40.7504011,29.847651,coastline,581,4521595,osm
40.7503869,29.8484964,coastline,582,4521595,osm
40.7501626,29.851232,coastline,583,4521595,osm
40.7501455,29.8536991,coastline,584,4521595,osm
40.7497883,29.8552949,coastline,585,4521595,osm
40.7497256,29.8557013,coastline,586,4521595,osm
40.7498995,29.8552841,coastline,587,4521595,osm
40.7501927,29.8543226,coastline,588,4521595,osm
40.7506124,29.8541978,coastline,589,4521595,osm
40.7237251,29.8240169,coastline,590,4521601,osm
40.7238776,29.8237506,coastline,591,4521601,osm
40.7239469,29.8236286,coastline,592,4521601,osm
40.7241009,29.8233684,coastline,593,4521601,osm
40.723722,29.8229903,coastline,594,4521601,osm
40.7240178,29.8225533,coastline,595,4521601,osm
40.7244791,29.8230646,coastline,596,4521601,osm
40.7247006,29.8226918,coastline,597,4521601,osm
40.7247636,29.8225818,coastline,598,4521601,osm
40.7252129,29.8218264,coastline,599,4521601,osm
40.7252771,29.8217232,coastline,600,4521601,osm
40.7257126,29.8209976,coastline,601,4521601,osm
40.7257709,29.8208836,coastline,602,4521601,osm
40.7262336,29.8201253,coastline,603,4521601,osm
40.7263027,29.820018,coastline,604,4521601,osm
40.7264978,29.8196961,coastline,605,4521601,osm
40.7263555,29.8195593,coastline,606,4521601,osm
40.7264572,29.8193689,coastline,607,4521601,osm
40.7264432,29.8186976,coastline,608,4521601,osm
40.7264397,29.8185321,coastline,609,4521601,osm
40.7264369,29.8183979,coastline,610,4521601,osm
40.7263848,29.8182577,coastline,611,4521601,osm
40.7262336,29.8178508,coastline,612,4521601,osm
40.726405,29.817704,coastline,613,4521601,osm
40.7262478,29.8172794,coastline,614,4521601,osm
40.7261502,29.817038,coastline,615,4521601,osm
40.7263088,29.8168959,coastline,616,4521601,osm
40.7261909,29.8165338,coastline,617,4521601,osm
40.7261706,29.8163594,coastline,618,4521601,osm
40.7261828,29.815477,coastline,619,4521601,osm
40.7263129,29.8153858,coastline,620,4521601,osm
40.7263677,29.8152436,coastline,621,4521601,osm
40.7263149,29.8150398,coastline,622,4521601,osm
40.7263921,29.8149754,coastline,623,4521601,osm
40.72601,29.8137336,coastline,624,4521601,osm
40.7243127,29.8147877,coastline,625,4521601,osm
40.7239529,29.8137899,coastline,626,4521601,osm
40.7240748,29.8123093,coastline,627,4521601,osm
40.7242212,29.8107027,coastline,628,4521601,osm
40.7249957,29.8108126,coastline,629,4521601,osm
40.7249916,29.8098417,coastline,630,4521601,osm
40.725012,29.8082312,coastline,631,4521601,osm
40.7249935,29.8079954,coastline,632,4521601,osm
40.7251691,29.8077637,coastline,633,4521601,osm
40.725468,29.8072962,coastline,634,4521601,osm
40.7260873,29.8071864,coastline,635,4521601,osm
40.7264231,29.807906,coastline,636,4521601,osm
40.7266264,29.8085524,coastline,637,4521601,osm
40.7267589,29.8096948,coastline,638,4521601,osm
40.7269748,29.8101589,coastline,639,4521601,osm
40.7274171,29.8106959,coastline,640,4521601,osm
40.7276074,29.8106495,coastline,641,4521601,osm
40.7276499,29.8115888,coastline,642,4521601,osm
40.7277425,29.811587,coastline,643,4521601,osm
40.7276958,29.810628,coastline,644,4521601,osm
40.728062,29.8105152,coastline,645,4521601,osm
40.7280967,29.8114407,coastline,646,4521601,osm
40.7281914,29.8114353,coastline,647,4521601,osm
40.7281474,29.810474,coastline,648,4521601,osm
40.7288115,29.8102476,coastline,649,4521601,osm
40.7291624,29.8114322,coastline,650,4521601,osm
40.7287444,29.8122931,coastline,651,4521601,osm
40.7288235,29.8123725,coastline,652,4521601,osm
40.7292059,29.811559,coastline,653,4521601,osm
40.7293568,29.8121421,coastline,654,4521601,osm
40.728917,29.8129801,coastline,655,4521601,osm
40.7289984,29.8130765,coastline,656,4521601,osm
40.7293805,29.8122882,coastline,657,4521601,osm
40.7295516,29.8128497,coastline,658,4521601,osm
40.7292339,29.8139864,coastline,659,4521601,osm
40.7293676,29.8140454,coastline,660,4521601,osm
40.729685,29.813053,coastline,661,4521601,osm
40.7300718,29.8132789,coastline,662,4521601,osm
40.729776,29.8142652,coastline,663,4521601,osm
40.7299115,29.8143289,coastline,664,4521601,osm
40.7272146,29.8597082,coastline,665,4521627,osm
40.7272188,29.8592438,coastline,666,4521627,osm
40.7272285,29.8588122,coastline,667,4521627,osm
40.7273355,29.8579257,coastline,668,4521627,osm
40.7274701,29.8569663,coastline,669,4521627,osm
40.7275411,29.8562842,coastline,670,4521627,osm
40.7276605,29.8559774,coastline,671,4521627,osm
40.7275815,29.8558963,coastline,672,4521627,osm
40.7275799,29.8558239,coastline,673,4521627,osm
40.7276005,29.8558044,coastline,674,4521627,osm
40.7276653,29.8555501,coastline,675,4521627,osm
40.727744,29.8553135,coastline,676,4521627,osm
40.7277009,29.8542784,coastline,677,4521627,osm
40.7277222,29.8531263,coastline,678,4521627,osm
40.727737,29.8527808,coastline,679,4521627,osm
40.7277485,29.8525536,coastline,680,4521627,osm
40.7277713,29.8523991,coastline,681,4521627,osm
40.7278087,29.8521619,coastline,682,4521627,osm
40.7278455,29.8518823,coastline,683,4521627,osm
40.7279162,29.8512043,coastline,684,4521627,osm
40.7279433,29.8509951,coastline,685,4521627,osm
40.7279866,29.8506998,coastline,686,4521627,osm
40.7280098,29.8504881,coastline,687,4521627,osm
40.7280592,29.8500859,coastline,688,4521627,osm
40.7281483,29.8497848,coastline,689,4521627,osm
40.7281862,29.8496385,coastline,690,4521627,osm
40.7282501,29.8494336,coastline,691,4521627,osm
40.7284063,29.8490855,coastline,692,4521627,osm
40.7285409,29.8488541,coastline,693,4521627,osm
40.7286856,29.8486054,coastline,694,4521627,osm
40.7289219,29.848227,coastline,695,4521627,osm
40.7290882,29.8480122,coastline,696,4521627,osm
40.7292679,29.8477954,coastline,697,4521627,osm
40.7294153,29.8475853,coastline,698,4521627,osm
40.7294653,29.8474503,coastline,699,4521627,osm
40.7294713,29.8473853,coastline,700,4521627,osm
40.7294418,29.8473381,coastline,701,4521627,osm
40.7293774,29.8473513,coastline,702,4521627,osm
40.7293136,29.8473968,coastline,703,4521627,osm
40.7292336,29.8474207,coastline,704,4521627,osm
40.7291226,29.8473908,coastline,705,4521627,osm
40.7290263,29.8473495,coastline,706,4521627,osm
40.7289803,29.8473797,coastline,707,4521627,osm
40.7289207,29.8474791,coastline,708,4521627,osm
40.7286762,29.8476567,coastline,709,4521627,osm
40.7283079,29.8477251,coastline,710,4521627,osm
40.7277485,29.8476546,coastline,711,4521627,osm
40.7276795,29.8476606,coastline,712,4521627,osm
40.7276641,29.8475243,coastline,713,4521627,osm
40.7506124,29.8541978,coastline,714,4521658,osm
40.751138,29.8544121,coastline,715,4521658,osm
40.7515096,29.8545824,coastline,716,4521658,osm
40.7516123,29.8546295,coastline,717,4521658,osm
40.7521728,29.8549777,coastline,718,4521658,osm
40.7526108,29.8556439,coastline,719,4521658,osm
40.7529294,29.8563746,coastline,720,4521658,osm
40.7528687,29.8564282,coastline,721,4521658,osm
40.7530092,29.8567324,coastline,722,4521658,osm
40.7531104,29.8567384,coastline,723,4521658,osm
40.7531882,29.8569282,coastline,724,4521658,osm
40.7534097,29.8577391,coastline,725,4521658,osm
40.7528453,29.8579918,coastline,726,4521658,osm
40.7528748,29.8581078,coastline,727,4521658,osm
40.7533492,29.8578919,coastline,728,4521658,osm
40.7533677,29.8579523,coastline,729,4521658,osm
40.7534132,29.8580117,coastline,730,4521658,osm
40.7534466,29.8579966,coastline,731,4521658,osm
40.7537577,29.8590038,coastline,732,4521658,osm
40.7539597,29.8597995,coastline,733,4521658,osm
40.7523502,29.8605687,coastline,734,4521658,osm
40.7523336,29.860518,coastline,735,4521658,osm
40.7522228,29.8605738,coastline,736,4521658,osm
40.7522426,29.8606474,coastline,737,4521658,osm
40.7522606,29.8607141,coastline,738,4521658,osm
40.752373,29.8606568,coastline,739,4521658,osm
40.7523574,29.8606097,coastline,740,4521658,osm
40.7539691,29.8598382,coastline,741,4521658,osm
40.7539814,29.8599,coastline,742,4521658,osm
40.7538471,29.8599611,coastline,743,4521658,osm
40.7540838,29.8608271,coastline,744,4521658,osm
40.754109,29.8609192,coastline,745,4521658,osm
40.7539743,29.8609856,coastline,746,4521658,osm
40.7537158,29.8611128,coastline,747,4521658,osm
40.7537354,29.861186,coastline,748,4521658,osm
40.7535623,29.8612628,coastline,749,4521658,osm
40.7535349,29.861179,coastline,750,4521658,osm
40.7534781,29.8611948,coastline,751,4521658,osm
40.7533423,29.8612638,coastline,752,4521658,osm
40.7533694,29.8613562,coastline,753,4521658,osm
40.752916,29.861582,coastline,754,4521658,osm
40.7528249,29.861496,coastline,755,4521658,osm
40.7526555,29.8615854,coastline,756,4521658,osm
40.7526883,29.8617053,coastline,757,4521658,osm
40.7527231,29.8618266,coastline,758,4521658,osm
40.7540276,29.8611961,coastline,759,4521658,osm
40.7543382,29.8623346,coastline,760,4521658,osm
40.7543598,29.8624104,coastline,761,4521658,osm
40.7738076,29.714481,coastline,762,4521664,osm
40.772988,29.7152898,coastline,763,4521664,osm
40.7718072,29.715518,coastline,764,4521664,osm
40.7716252,29.715186,coastline,765,4521664,osm
40.7709074,29.7186804,coastline,766,4521664,osm
40.771003,29.718968,coastline,767,4521664,osm
40.770711,29.7193856,coastline,768,4521664,osm
40.7706045,29.7193282,coastline,769,4521664,osm
40.7705043,29.7195328,coastline,770,4521664,osm
40.7703846,29.7202299,coastline,771,4521664,osm
40.7705204,29.7203873,coastline,772,4521664,osm
40.7702978,29.721076,coastline,773,4521664,osm
40.7704517,29.7222609,coastline,774,4521664,osm
40.7705821,29.7236778,coastline,775,4521664,osm
40.7686591,29.7246947,coastline,776,4521664,osm
40.7705177,29.7246227,coastline,777,4521664,osm
40.7708315,29.7260137,coastline,778,4521664,osm
40.7709476,29.7260343,coastline,779,4521664,osm
40.7711582,29.7269584,coastline,780,4521664,osm
40.7711978,29.7273825,coastline,781,4521664,osm
40.7715885,29.7292406,coastline,782,4521664,osm
40.7718761,29.7302794,coastline,783,4521664,osm
40.7718978,29.7305594,coastline,784,4521664,osm
40.7719696,29.7318504,coastline,785,4521664,osm
40.7720213,29.7322086,coastline,786,4521664,osm
40.7719098,29.7324399,coastline,787,4521664,osm
40.77152,29.7324854,coastline,788,4521664,osm
40.7714862,29.7325243,coastline,789,4521664,osm
40.771503,29.7325754,coastline,790,4521664,osm
40.7718239,29.7325823,coastline,791,4521664,osm
40.7719018,29.7326138,coastline,792,4521664,osm
40.7718985,29.7327341,coastline,793,4521664,osm
40.7719453,29.7327838,coastline,794,4521664,osm
40.771872,29.7328919,coastline,795,4521664,osm
40.771799,29.7329453,coastline,796,4521664,osm
40.7716777,29.7329954,coastline,797,4521664,osm
40.7710045,29.7332557,coastline,798,4521664,osm
40.7696445,29.7365331,coastline,799,4521664,osm
40.7691417,29.7377592,coastline,800,4521664,osm
40.7689699,29.7383327,coastline,801,4521664,osm
40.7689026,29.738811,coastline,802,4521664,osm
40.7688643,29.7397755,coastline,803,4521664,osm
40.7687825,29.7402712,coastline,804,4521664,osm
40.7686161,29.7407538,coastline,805,4521664,osm
40.7139375,29.5317099,coastline,806,55514663,osm
40.7138075,29.5313362,coastline,807,55514663,osm
40.7139282,29.5309319,coastline,808,55514663,osm
40.7141471,29.5307455,coastline,809,55514663,osm
40.714179,29.5303683,coastline,810,55514663,osm
40.7144291,29.5302244,coastline,811,55514663,osm
40.7145229,29.5304113,coastline,812,55514663,osm
40.7146845,29.5303953,coastline,813,55514663,osm
40.7154067,29.5298169,coastline,814,55514663,osm
40.7155098,29.5291137,coastline,815,55514663,osm
40.7169111,29.5271175,coastline,816,55514663,osm
40.717444,29.5261988,coastline,817,55514663,osm
40.7183123,29.5250079,coastline,818,55514663,osm
40.7192391,29.5234008,coastline,819,55514663,osm
40.7198995,29.5223971,coastline,820,55514663,osm
40.7211394,29.5207897,coastline,821,55514663,osm
40.721693,29.520365,coastline,822,55514663,osm
40.722638,29.520117,coastline,823,55514663,osm
40.722898,29.519958,coastline,824,55514663,osm
40.7232142,29.5197938,coastline,825,55514663,osm
40.724452,29.519342,coastline,826,55514663,osm
40.7266952,29.5186265,coastline,827,55514663,osm
40.7267784,29.9400002,coastline,828,101930870,osm
40.7263873,29.9398281,coastline,829,101930870,osm
40.7241803,29.9388571,coastline,830,101930870,osm
40.7224535,29.9380968,coastline,831,101930870,osm
40.7223971,29.938072,coastline,832,101930870,osm
40.722162,29.9377957,coastline,833,101930870,osm
40.7216603,29.9373324,coastline,834,101930870,osm
40.7212387,29.9370767,coastline,835,101930870,osm
40.7212468,29.9369862,coastline,836,101930870,osm
40.7212306,29.9369884,coastline,837,101930870,osm
40.7211939,29.9370713,coastline,838,101930870,osm
40.7210741,29.9371545,coastline,839,101930870,osm
40.7209272,29.9373033,coastline,840,101930870,osm
40.7208311,29.9373652,coastline,841,101930870,osm
40.7207364,29.9374036,coastline,842,101930870,osm
40.7206396,29.9374141,coastline,843,101930870,osm
40.7333966,29.5168655,coastline,844,150875046,osm
40.7368793,29.5163095,coastline,845,150875046,osm
40.7377669,29.5161876,coastline,846,150875046,osm
40.739934,29.5160068,coastline,847,150875046,osm
40.7400106,29.5160187,coastline,848,150875046,osm
40.7400459,29.5160242,coastline,849,150875046,osm
40.7401699,29.5160533,coastline,850,150875046,osm
40.7402194,29.5161089,coastline,851,150875046,osm
40.7402373,29.5161884,coastline,852,150875046,osm
40.7402165,29.5166827,coastline,853,150875046,osm
40.7401215,29.5166723,coastline,854,150875046,osm
40.740119,29.5167246,coastline,855,150875046,osm
40.7403517,29.516743,coastline,856,150875046,osm
40.740351,29.5166858,coastline,857,150875046,osm
40.7402622,29.5166822,coastline,858,150875046,osm
40.7403012,29.5161067,coastline,859,150875046,osm
40.7403136,29.5160431,coastline,860,150875046,osm
40.7405488,29.5157906,coastline,861,150875046,osm
40.7408453,29.5154918,coastline,862,150875046,osm
40.7410943,29.5153124,coastline,863,150875046,osm
40.7413448,29.5147351,coastline,864,150875046,osm
40.7413822,29.514374,coastline,865,150875046,osm
40.7411942,29.5142411,coastline,866,150875046,osm
40.7411013,29.5142295,coastline,867,150875046,osm
40.740768,29.5143616,coastline,868,150875046,osm
40.7406973,29.5142712,coastline,869,150875046,osm
40.7410063,29.5140195,coastline,870,150875046,osm
40.7412412,29.5139964,coastline,871,150875046,osm
40.741352,29.5140567,coastline,872,150875046,osm
40.7414425,29.5141736,coastline,873,150875046,osm
40.7415769,29.5143208,coastline,874,150875046,osm
40.7417983,29.514468,coastline,875,150875046,osm
40.7428215,29.5144989,coastline,876,150875046,osm
40.7429293,29.5144227,coastline,877,150875046,osm
40.7430311,29.514166,coastline,878,150875046,osm
40.7430586,29.5136817,coastline,879,150875046,osm
40.7430096,29.5136071,coastline,880,150875046,osm
40.7429342,29.5135267,coastline,881,150875046,osm
40.7427689,29.5134229,coastline,882,150875046,osm
40.7425806,29.5133136,coastline,883,150875046,osm
40.7423909,29.5132594,coastline,884,150875046,osm
40.74022,29.5128298,coastline,885,150875046,osm
40.7398515,29.5126018,coastline,886,150875046,osm
40.7398448,29.512398,coastline,887,150875046,osm
40.7395371,29.5122972,coastline,888,150875046,osm
40.7394065,29.5124055,coastline,889,150875046,osm
40.7387124,29.5119368,coastline,890,150875046,osm
40.7384258,29.5118904,coastline,891,150875046,osm
40.7383057,29.5120125,coastline,892,150875046,osm
40.7381544,29.5127073,coastline,893,150875046,osm
40.737833,29.5126038,coastline,894,150875046,osm
40.7368074,29.5118853,coastline,895,150875046,osm
40.7366703,29.5118804,coastline,896,150875046,osm
40.7365651,29.5119558,coastline,897,150875046,osm
40.7364426,29.5119992,coastline,898,150875046,osm
40.7363495,29.5119902,coastline,899,150875046,osm
40.7359989,29.511784,coastline,900,150875046,osm
40.735202,29.5113155,coastline,901,150875046,osm
40.7344127,29.5107993,coastline,902,150875046,osm
40.7343434,29.5073967,coastline,903,150875046,osm
40.7343427,29.5071547,coastline,904,150875046,osm
40.7316387,29.5072352,coastline,905,150875046,osm
40.7316454,29.5065618,coastline,906,150875046,osm
40.6996573,29.4582255,coastline,907,150875047,osm
40.699619,29.4580331,coastline,908,150875047,osm
40.6987351,29.4582878,coastline,909,150875047,osm
40.698559,29.4574507,coastline,910,150875047,osm
40.7008811,29.4566003,coastline,911,150875047,osm
40.70085,29.4564474,coastline,912,150875047,osm
40.6985428,29.4572109,coastline,913,150875047,osm
40.6982794,29.4559239,coastline,914,150875047,osm
40.6969993,29.4564672,coastline,915,150875047,osm
40.6954495,29.4570239,coastline,916,150875047,osm
40.6953249,29.4565676,coastline,917,150875047,osm
40.6958577,29.4564672,coastline,918,150875047,osm
40.6958439,29.4561751,coastline,919,150875047,osm
40.6955809,29.4559105,coastline,920,150875047,osm
40.6952332,29.4541867,coastline,921,150875047,osm
40.6952253,29.4541331,coastline,922,150875047,osm
40.6952087,29.4540206,coastline,923,150875047,osm
40.6954644,29.4539795,coastline,924,150875047,osm
40.6965343,29.4538077,coastline,925,150875047,osm
40.6965566,29.453549,coastline,926,150875047,osm
40.6980985,29.4533238,coastline,927,150875047,osm
40.697943,29.4518668,coastline,928,150875047,osm
40.6956107,29.4522245,coastline,929,150875047,osm
40.6953791,29.45226,coastline,930,150875047,osm
40.6951076,29.4511598,coastline,931,150875047,osm
40.695003,29.4508416,coastline,932,150875047,osm
40.6947555,29.4506877,coastline,933,150875047,osm
40.694226,29.449102,coastline,934,150875047,osm
40.6940535,29.4485041,coastline,935,150875047,osm
40.6938973,29.4470889,coastline,936,150875047,osm
40.6939926,29.4466372,coastline,937,150875047,osm
40.6940703,29.4465867,coastline,938,150875047,osm
40.6943024,29.4466525,coastline,939,150875047,osm
40.694348,29.4466282,coastline,940,150875047,osm
40.6943548,29.4462889,coastline,941,150875047,osm
40.6944878,29.446273,coastline,942,150875047,osm
40.6944594,29.446098,coastline,943,150875047,osm
40.6944173,29.4458393,coastline,944,150875047,osm
40.6944021,29.4457454,coastline,945,150875047,osm
40.6942754,29.4457683,coastline,946,150875047,osm
40.6942561,29.4457176,coastline,947,150875047,osm
40.6941449,29.4457391,coastline,948,150875047,osm
40.6940908,29.4460868,coastline,949,150875047,osm
40.6940406,29.4461855,coastline,950,150875047,osm
40.693924,29.4462404,coastline,951,150875047,osm
40.6937228,29.4461616,coastline,952,150875047,osm
40.6935361,29.446055,coastline,953,150875047,osm
40.693366,29.4458915,coastline,954,150875047,osm
40.6932374,29.4457149,coastline,955,150875047,osm
40.6928617,29.4451511,coastline,956,150875047,osm
40.6924534,29.4444374,coastline,957,150875047,osm
40.692159,29.4437848,coastline,958,150875047,osm
40.691831,29.442566,coastline,959,150875047,osm
40.6916061,29.4417997,coastline,960,150875047,osm
40.693424,29.4407794,coastline,961,150875047,osm
40.692931,29.4393225,coastline,962,150875047,osm
40.6907407,29.4405633,coastline,963,150875047,osm
40.6905759,29.4403617,coastline,964,150875047,osm
40.6904871,29.4402003,coastline,965,150875047,osm
40.6899462,29.4386131,coastline,966,150875047,osm
40.6898713,29.4383186,coastline,967,150875047,osm
40.6896083,29.4368992,coastline,968,150875047,osm
40.6895527,29.4360716,coastline,969,150875047,osm
40.7316454,29.5065618,coastline,970,150875048,osm
40.7316575,29.5062338,coastline,971,150875048,osm
40.7326026,29.5062235,coastline,972,150875048,osm
40.7325323,29.5023954,coastline,973,150875048,osm
40.7325285,29.5021886,coastline,974,150875048,osm
40.7299974,29.50233,coastline,975,150875048,osm
40.7295084,29.5015169,coastline,976,150875048,osm
40.7294429,29.5015904,coastline,977,150875048,osm
40.7292187,29.5012169,coastline,978,150875048,osm
40.7289264,29.5014976,coastline,979,150875048,osm
40.7285863,29.5009246,coastline,980,150875048,osm
40.7289118,29.5006587,coastline,981,150875048,osm
40.7286184,29.5000779,coastline,982,150875048,osm
40.7283347,29.5001166,coastline,983,150875048,osm
40.7281636,29.4999811,coastline,984,150875048,osm
40.7281489,29.4990196,coastline,985,150875048,osm
40.7272198,29.4990131,coastline,986,150875048,osm
40.7259189,29.4990841,coastline,987,150875048,osm
40.7255668,29.4990519,coastline,988,150875048,osm
40.7252778,29.4986603,coastline,989,150875048,osm
40.7249555,29.4983549,coastline,990,150875048,osm
40.7246211,29.4975667,coastline,991,150875048,osm
40.724455,29.4975283,coastline,992,150875048,osm
40.7240613,29.4965426,coastline,993,150875048,osm
40.7247555,29.4959414,coastline,994,150875048,osm
40.7248922,29.495875,coastline,995,150875048,osm
40.7248765,29.4958049,coastline,996,150875048,osm
40.7247743,29.4958422,coastline,997,150875048,osm
40.7247795,29.4958705,coastline,998,150875048,osm
40.7243773,29.496194,coastline,999,150875048,osm
40.7241843,29.4957295,coastline,1000,150875048,osm
40.724334,29.4956201,coastline,1001,150875048,osm
40.7243785,29.495535,coastline,1002,150875048,osm
40.7242709,29.4955091,coastline,1003,150875048,osm
40.7241246,29.4956405,coastline,1004,150875048,osm
40.7240114,29.4952811,coastline,1005,150875048,osm
40.7241933,29.4951791,coastline,1006,150875048,osm
40.7243208,29.4949816,coastline,1007,150875048,osm
40.7257087,29.4940766,coastline,1008,150875048,osm
40.7256255,29.4937797,coastline,1009,150875048,osm
40.7269593,29.4929784,coastline,1010,150875048,osm
40.7269049,29.4928343,coastline,1011,150875048,osm
40.7260396,29.4933605,coastline,1012,150875048,osm
40.7258016,29.4927537,coastline,1013,150875048,osm
40.7262417,29.4924762,coastline,1014,150875048,osm
40.7273248,29.4918462,coastline,1015,150875048,osm
40.7272188,29.4915193,coastline,1016,150875048,osm
40.7267678,29.4917778,coastline,1017,150875048,osm
40.7265889,29.4913018,coastline,1018,150875048,osm
40.7255571,29.4919342,coastline,1019,150875048,osm
40.7252979,29.491205,coastline,1020,150875048,osm
40.7251267,29.4913211,coastline,1021,150875048,osm
40.7246279,29.4899079,coastline,1022,150875048,osm
40.7244567,29.4899208,coastline,1023,150875048,osm
40.7243198,29.4895143,coastline,1024,150875048,osm
40.7242709,29.4887206,coastline,1025,150875048,osm
40.7240899,29.4888109,coastline,1026,150875048,osm
40.7240019,29.4885334,coastline,1027,150875048,osm
40.7243419,29.4883507,coastline,1028,150875048,osm
40.7237219,29.4865054,coastline,1029,150875048,osm
40.7249456,29.4857705,coastline,1030,150875048,osm
40.7246,29.4847727,coastline,1031,150875048,osm
40.7231588,29.4855908,coastline,1032,150875048,osm
40.7229804,29.4856097,coastline,1033,150875048,osm
40.7228086,29.4851004,coastline,1034,150875048,osm
40.7229211,29.484952,coastline,1035,150875048,osm
40.7225787,29.4839841,coastline,1036,150875048,osm
40.7223489,29.4838679,coastline,1037,150875048,osm
40.7221435,29.4833388,coastline,1038,150875048,osm
40.7229455,29.4827515,coastline,1039,150875048,osm
40.7123909,29.4669674,coastline,1040,150875049,osm
40.711887,29.4670062,coastline,1041,150875049,osm
40.7111925,29.4685807,coastline,1042,150875049,osm
40.709637,29.471633,coastline,1043,150875049,osm
40.7092456,29.4718137,coastline,1044,150875049,osm
40.7089594,29.4728694,coastline,1045,150875049,osm
40.7089962,29.4719556,coastline,1046,150875049,osm
40.7103022,29.4661092,coastline,1047,150875049,osm
40.7093484,29.4691098,coastline,1048,150875049,osm
40.7085853,29.4694325,coastline,1049,150875049,osm
40.7071394,29.4686079,coastline,1050,150875049,osm
40.7065908,29.4677742,coastline,1051,150875049,osm
40.70634,29.468258,coastline,1052,150875049,osm
40.7060807,29.4678063,coastline,1053,150875049,osm
40.705161,29.4670642,coastline,1054,150875049,osm
40.7047355,29.4669545,coastline,1055,150875049,osm
40.704168,29.4670062,coastline,1056,150875049,osm
40.7041729,29.466677,coastline,1057,150875049,osm
40.7034146,29.4665996,coastline,1058,150875049,osm
40.7029743,29.4656768,coastline,1059,150875049,osm
40.7020595,29.4659608,coastline,1060,150875049,osm
40.7023482,29.4653671,coastline,1061,150875049,osm
40.7018785,29.4648315,coastline,1062,150875049,osm
40.7011349,29.4642636,coastline,1063,150875049,osm
40.7002935,29.4650444,coastline,1064,150875049,osm
40.7008854,29.4638829,coastline,1065,150875049,osm
40.7014627,29.4628698,coastline,1066,150875049,osm
40.700675,29.4632247,coastline,1067,150875049,osm
40.7009021,29.4627436,coastline,1068,150875049,osm
40.7004486,29.4621226,coastline,1069,150875049,osm
40.7001378,29.4616842,coastline,1070,150875049,osm
40.6997064,29.4616953,coastline,1071,150875049,osm
40.7000537,29.461192,coastline,1072,150875049,osm
40.69954,29.4613598,coastline,1073,150875049,osm
40.6999119,29.4609274,coastline,1074,150875049,osm
40.6993199,29.4613533,coastline,1075,150875049,osm
40.6996232,29.4608887,coastline,1076,150875049,osm
40.6991096,29.461094,coastline,1077,150875049,osm
40.6986253,29.4611123,coastline,1078,150875049,osm
40.6983278,29.4602271,coastline,1079,150875049,osm
40.697878,29.4598438,coastline,1080,150875049,osm
40.6978919,29.4588764,coastline,1081,150875049,osm
40.6996573,29.4582255,coastline,1082,150875049,osm
40.7200796,29.4792411,coastline,1083,150875050,osm
40.7202801,29.4789959,coastline,1084,150875050,osm
40.7202214,29.4789378,coastline,1085,150875050,osm
40.7200649,29.4791185,coastline,1086,150875050,osm
40.7198302,29.4788926,coastline,1087,150875050,osm
40.7197226,29.478983,coastline,1088,150875050,osm
40.7196443,29.4788668,coastline,1089,150875050,osm
40.7196981,29.4787442,coastline,1090,150875050,osm
40.7196248,29.4787119,coastline,1091,150875050,osm
40.7194487,29.4785248,coastline,1092,150875050,osm
40.7192384,29.4784861,coastline,1093,150875050,osm
40.7190672,29.4786732,coastline,1094,150875050,osm
40.7188667,29.4784796,coastline,1095,150875050,osm
40.7198595,29.476718,coastline,1096,150875050,osm
40.7198106,29.4765889,coastline,1097,150875050,osm
40.718764,29.4783764,coastline,1098,150875050,osm
40.7169641,29.4764727,coastline,1099,150875050,osm
40.717057,29.4762533,coastline,1100,150875050,osm
40.7165679,29.4757758,coastline,1101,150875050,osm
40.7170179,29.474653,coastline,1102,150875050,osm
40.7168858,29.4745368,coastline,1103,150875050,osm
40.7164359,29.4754144,coastline,1104,150875050,osm
40.7161718,29.475266,coastline,1105,150875050,osm
40.7158685,29.4747562,coastline,1106,150875050,osm
40.715712,29.4746272,coastline,1107,150875050,osm
40.7154674,29.4746917,coastline,1108,150875050,osm
40.7152131,29.4744852,coastline,1109,150875050,osm
40.7149588,29.4743561,coastline,1110,150875050,osm
40.71468,29.4742658,coastline,1111,150875050,osm
40.7140196,29.4736399,coastline,1112,150875050,osm
40.7132713,29.4728397,coastline,1113,150875050,osm
40.7132419,29.4725364,coastline,1114,150875050,osm
40.7129729,29.4722396,coastline,1115,150875050,osm
40.7138582,29.4706779,coastline,1116,150875050,osm
40.7137506,29.470594,coastline,1117,150875050,osm
40.7128653,29.4721428,coastline,1118,150875050,osm
40.7127186,29.4720202,coastline,1119,150875050,osm
40.7129876,29.471562,coastline,1120,150875050,osm
40.7129289,29.4715039,coastline,1121,150875050,osm
