osm_id,osm_type,lat,lon,category,subcategory,name,amenity,shop,leisure,highway,public_transport,railway
11148040305,node,40.7643471,29.8474961,transport,bus_stop,,,,,bus_stop,platform,
11148040306,node,40.7646371,29.8490789,transport,bus_stop,,,,,bus_stop,platform,
11148040309,node,40.7653095,29.8533101,transport,bus_stop,,,,,bus_stop,platform,
11148040310,node,40.7635094,29.8524906,transport,bus_stop,,,,,bus_stop,platform,
11148040311,node,40.7622854,29.8521999,transport,bus_stop,,,,,bus_stop,platform,
11148040312,node,40.7617781,29.853209,transport,bus_stop,,,,,bus_stop,platform,
11148040316,node,40.7636927,29.8473198,transport,bus_stop,,,,,bus_stop,platform,
11148040319,node,40.7658235,29.8444309,transport,bus_stop,,,,,bus_stop,platform,
11148040320,node,40.7658177,29.8442337,transport,bus_stop,,,,,bus_stop,platform,
11148040322,node,40.7650693,29.8429921,transport,bus_stop,,,,,bus_stop,platform,
11148040323,node,40.7660156,29.8419492,transport,bus_stop,,,,,bus_stop,platform,
11148040324,node,40.7660311,29.8420273,transport,bus_stop,,,,,bus_stop,platform,
11156153525,node,40.7641966,29.8465429,daily,supermarket,Şok,,supermarket,,,,
11156153526,node,40.7640256,29.8461847,daily,supermarket,A101,,supermarket,,,,
11156153527,node,40.7635062,29.8442851,daily,supermarket,Hakmar Express,,supermarket,,,,
11156153528,node,40.7647738,29.842897,daily,supermarket,A101,,supermarket,,,,
11156153532,node,40.7650938,29.8426598,daily,convenience,Bedesten Market,,convenience,,,,
11156153537,node,40.7652915,29.8428797,health,pharmacy,Bahar Eczanesi,pharmacy,,,,,
11156153538,node,40.7653362,29.8430117,daily,atm,Ziraat Bankası,atm,,,,,
11156153541,node,40.7637104,29.8422296,daily,convenience,AKIN MARKET,,convenience,,,,
11157122169,node,40.7634122,29.8479372,health,pharmacy,Eczane Nimet,pharmacy,,,,,
11157927600,node,40.7648475,29.8515991,daily,supermarket,BİM,,supermarket,,,,
11157927601,node,40.7621732,29.8493068,daily,supermarket,BİM,,supermarket,,,,
11157927602,node,40.7639951,29.8527188,daily,supermarket,A101,,supermarket,,,,
11157927603,node,40.7622665,29.849202,daily,supermarket,A101,,supermarket,,,,
11157927604,node,40.7613751,29.8500585,daily,supermarket,Hakmar,,supermarket,,,,
11158041605,node,40.7652535,29.8529978,daily,supermarket,Şok,,supermarket,,,,
11158041642,node,40.7617301,29.8494885,other,internet_cafe,ATLI BİLGİSAYAR,internet_cafe,,,,,
11158435332,node,40.7628335,29.8471726,health,pharmacy,Ece Eczanesi,pharmacy,,,,,
11170356417,node,40.7547576,29.8545259,daily,atm,,atm,,,,,
11170439992,node,40.7614619,29.8501126,daily,atm,,atm,,,,,
11170439993,node,40.7614483,29.8501181,daily,atm,,atm,,,,,
11170439994,node,40.7614354,29.8501242,daily,atm,,atm,,,,,
11170439995,node,40.7614221,29.8501299,daily,atm,,atm,,,,,
11170439996,node,40.7614092,29.850136,daily,atm,,atm,,,,,
11170439997,node,40.7613986,29.8501546,daily,atm,,atm,,,,,
11170439998,node,40.7614029,29.8501709,daily,atm,,atm,,,,,
11170439999,node,40.7614075,29.8501847,daily,atm,,atm,,,,,
11170440000,node,40.7614114,29.8501994,daily,atm,,atm,,,,,
11170440001,node,40.7653156,29.8430519,daily,atm,,atm,,,,,
11203529924,node,40.7643818,29.853165,transport,bus_stop,,,,,bus_stop,platform,
11212543110,node,40.7657149,29.8341142,daily,supermarket,BİM,,supermarket,,,,
11215655386,node,40.7680301,29.9575948,transport,stop_position,Kanal Boyu,,,,,stop_position,tram_stop
11215655387,node,40.7730224,29.9535642,transport,stop_position,Turan Güneş,,,,,stop_position,tram_stop
11215655388,node,40.7730293,29.9536248,transport,stop_position,Turan Güneş,,,,,stop_position,tram_stop
11215655389,node,40.7783863,29.9501471,transport,stop_position,Başaran,,,,,stop_position,tram_stop
11215655390,node,40.7783942,29.9501999,transport,stop_position,Başaran,,,,,stop_position,tram_stop
11215655391,node,40.7840823,29.9610051,transport,stop_position,Şehir Hastanesi,,,,,stop_position,tram_stop
11215655392,node,40.7840431,29.9609823,transport,stop_position,Şehir Hastanesi,,,,,stop_position,tram_stop
11216253251,node,40.7573948,29.8309493,transport,bus_stop,,,,,bus_stop,platform,
11216253279,node,40.7571612,29.8311454,daily,atm,,atm,,,,,
11222395197,node,40.782166,29.6154495,transport,ferry_terminal,Hereke Vapur İskelesi,ferry_terminal,,,,station,
11222487514,node,40.7454011,29.789692,transport,ferry_terminal,Tütün Çiftlik Vapur İskelesi,ferry_terminal,,,,station,
11245568063,node,40.896279,29.5118065,daily,convenience,Sıla Tekel Şarküteri,,convenience,,,,
11246100130,node,40.7547791,29.8545381,daily,atm,,atm,,,,,
11246100131,node,40.754731,29.854498,daily,atm,,atm,,,,,
11329048969,node,40.790319,29.4203328,health,hospital,Gebze Fatih Devlet Hastahanesi,hospital,,,,,
11360595534,node,40.7577591,29.8384465,transport,bus_stop,,,,,bus_stop,platform,
11367195551,node,40.7640916,29.8345262,health,clinic,Çenedağ Mahallesi Aile Sağlığı Merkezi,clinic,,,,,
11402992281,node,40.6470764,30.1158179,transport,station,,,,,,station,
11402992282,node,40.6891377,30.1190929,transport,station,,,,,,station,
11407981054,node,40.762802,29.8993878,transport,stop_position,Seka Devlet Hastanesi,,,,,stop_position,stop
11409750753,node,40.7663384,29.9287117,transport,stop_position,Cumhuriyet Parkı,,,,,stop_position,stop
11508413301,node,40.820732,29.9221269,education,school,Mühendislik A,school,,,,,
11518608078,node,40.761105,29.8202596,health,clinic,Sırrıpaşa Aile Sağlığı Merkezi,clinic,,,,,
11519850030,node,40.7683262,29.8519033,daily,supermarket,BİM,,supermarket,,,,
11519850031,node,40.7683627,29.8519493,daily,supermarket,A101,,supermarket,,,,
11532161259,node,40.7565509,29.831431,other,internet_cafe,UĞUR İnternet Kafe,internet_cafe,,,,,
11534183624,node,40.7689047,29.7980016,daily,cafe,Cotton Coffee,cafe,,,,,
11534183625,node,40.7706678,29.7991886,daily,cafe,Coffee Sake,cafe,,,,,
11534183626,node,40.7706893,29.7990703,daily,restaurant,Kızılkaya Restorant,restaurant,,,,,
11534183627,node,40.7689408,29.7976847,daily,restaurant,Kızılkaya Restorant,restaurant,,,,,
11537287869,node,40.7997044,29.6438511,health,pharmacy,İrem Eczanesi,pharmacy,,,,,
11537287870,node,40.7840559,29.6141841,health,pharmacy,Özdemir Eczanesi,pharmacy,,,,,
11537287871,node,40.785321,29.5456054,health,pharmacy,Özge Eczanesi,pharmacy,,,,,
11537287872,node,40.7853589,29.5425822,health,pharmacy,Onur Eczanesi,pharmacy,,,,,
11537287873,node,40.7864312,29.5371289,health,pharmacy,Dilovası Gültekin Eczanesi,pharmacy,,,,,
11537287874,node,40.7879035,29.5336343,health,pharmacy,Yeliz Eczanesi,pharmacy,,,,,
11537287875,node,40.7901072,29.5402484,health,pharmacy,Kırmızı Eczanesi,pharmacy,,,,,
11537287876,node,40.7766717,29.5263025,health,pharmacy,Harun Eczanesi,pharmacy,,,,,
11537287969,node,40.7837398,29.6332719,health,pharmacy,Kışladüzü Eczanesi,pharmacy,,,,,
11537287970,node,40.7850508,29.618469,health,pharmacy,Merkez Eczanesi,pharmacy,,,,,
11537287971,node,40.7750917,29.5272147,health,pharmacy,İskele Eczanesi,pharmacy,,,,,
11537288569,node,40.7845151,29.5417513,health,pharmacy,Anadolu Eczanesi,pharmacy,,,,,
11537288570,node,40.7851926,29.5428792,health,pharmacy,Aslı Derman Eczanesi,pharmacy,,,,,
11537288571,node,40.785878,29.538682,health,pharmacy,Arin Eczanesi,pharmacy,,,,,
11537288572,node,40.7862925,29.5369632,health,pharmacy,Takır Eczanesi,pharmacy,,,,,
11537288573,node,40.7896135,29.5393947,health,pharmacy,Uğur Eczanesi,pharmacy,,,,,
11537288669,node,40.7856346,29.5403491,health,pharmacy,Sağlık Eczanesi,pharmacy,,,,,
11537288769,node,40.7860022,29.5389733,health,pharmacy,Yahya Eczanesi,pharmacy,,,,,
11537288770,node,40.8159074,29.5113166,health,pharmacy,Doğa Eczanesi,pharmacy,,,,,
11537288771,node,40.824803,29.4646802,health,pharmacy,Kirazpınar Zambak Eczanesi,pharmacy,,,,,
11537841569,node,40.7838508,29.4335182,health,pharmacy,Ülker Eczanesi,pharmacy,,,,,
11537841570,node,40.7848712,29.4364598,health,pharmacy,Gülşifa Eczanesi,pharmacy,,,,,
11537841571,node,40.7850837,29.4367548,health,pharmacy,Bahadır Eczanesi,pharmacy,,,,,
11537841572,node,40.7934981,29.4333257,health,pharmacy,Güzel Eczanesi,pharmacy,,,,,
11537841573,node,40.8018928,29.4407378,health,pharmacy,Mine Eczanesi,pharmacy,,,,,
11537841574,node,40.8020448,29.4397596,health,pharmacy,Bilge Eczanesi,pharmacy,,,,,
11537841575,node,40.8024008,29.4404191,health,pharmacy,Gökçe Eczanesi,pharmacy,,,,,
11537841576,node,40.8043876,29.4406206,health,pharmacy,Sara Eczanesi,pharmacy,,,,,
11537841577,node,40.8063318,29.4401779,health,pharmacy,Kübra Eczanesi,pharmacy,,,,,
11537841578,node,40.8083675,29.4404558,health,pharmacy,Filibe Eczanesi,pharmacy,,,,,
11537841669,node,40.7893671,29.4340609,health,pharmacy,Defne Eczanesi,pharmacy,,,,,
11537841670,node,40.8131397,29.4445943,health,pharmacy,Kemal Eczanesi,pharmacy,,,,,
11537841671,node,40.8154445,29.4369764,health,pharmacy,Akın Eczanesi,pharmacy,,,,,
11537841769,node,40.7888641,29.4333186,health,pharmacy,Dilek Eczanesi,pharmacy,,,,,
11537841770,node,40.7936339,29.4333074,health,pharmacy,Tatlıkuyu Eczanesi,pharmacy,,,,,
11537841771,node,40.8034253,29.440186,health,pharmacy,Kaplumbağa Eczanesi,pharmacy,,,,,
11537841772,node,40.8039897,29.440358,health,pharmacy,Ezgi Eczanesi,pharmacy,,,,,
11537841773,node,40.8047804,29.4406671,health,pharmacy,Mevsim Eczanesi,pharmacy,,,,,
11537841869,node,40.7920456,29.4347505,health,pharmacy,Altınsoy Eczanesi,pharmacy,,,,,
11537841969,node,40.7974556,29.4397897,health,pharmacy,Anibal Eczanesi,pharmacy,,,,,
11537841970,node,40.8056017,29.4410521,health,pharmacy,Arapçeşme Eczanesi,pharmacy,,,,,
11537841971,node,40.8131162,29.4444467,health,pharmacy,İpek Eczanesi,pharmacy,,,,,
11537841972,node,40.815582,29.4371786,health,pharmacy,Lokman Eczanesi,pharmacy,,,,,
11537842069,node,40.8039194,29.43995,health,pharmacy,Petek Eczanesi,pharmacy,,,,,
11537842070,node,40.808554,29.4408594,health,pharmacy,Melis Eczanesi,pharmacy,,,,,
11537842071,node,40.8113041,29.4377332,health,pharmacy,Elif Eczanesi,pharmacy,,,,,
11538125169,node,40.8018717,29.4374933,health,pharmacy,Akçay Eczanesi,pharmacy,,,,,
11538125170,node,40.7973904,29.4361035,health,pharmacy,Yasemin Eczanesi,pharmacy,,,,,
11538125171,node,40.7971826,29.4346706,health,pharmacy,Özgül Eczanesi,pharmacy,,,,,
11538125172,node,40.79798,29.433137,health,pharmacy,Sağlık Eczanesi,pharmacy,,,,,
11538125173,node,40.8010365,29.4317618,health,pharmacy,Demirtaş Eczanesi,pharmacy,,,,,
11538125174,node,40.7974773,29.4303624,health,pharmacy,Deniz Eczanesi,pharmacy,,,,,
11538125175,node,40.7991411,29.427616,health,pharmacy,Can Ertan Eczanesi,pharmacy,,,,,
11538125176,node,40.7969384,29.4272965,health,pharmacy,Nane Limon Eczanesi,pharmacy,,,,,
11538125177,node,40.7943941,29.4284056,health,pharmacy,Demircan Eczanesi,pharmacy,,,,,
11538125178,node,40.7938126,29.4270246,health,pharmacy,Semra Eczanesi,pharmacy,,,,,
11538125179,node,40.794876,29.4228929,health,pharmacy,Funda Eczanesi,pharmacy,,,,,
11538125180,node,40.7955022,29.4209506,health,pharmacy,Nazlı Eczanesi,pharmacy,,,,,
11538125269,node,40.8016096,29.4355882,health,pharmacy,İlker,pharmacy,,,,,
11538125469,node,40.7987913,29.4346072,health,pharmacy,Burcum Eczanesi,pharmacy,,,,,
11538125470,node,40.8014245,29.4314764,health,pharmacy,Ufuk Eczanesi,pharmacy,,,,,
11538125569,node,40.7979544,29.4333631,health,pharmacy,Eldem Eczanesi,pharmacy,,,,,
11538125570,node,40.7990616,29.4324881,health,pharmacy,Nur Eczanesi,pharmacy,,,,,
11538125669,node,40.8002177,29.4307565,health,pharmacy,Yeni Hayat Eczanesi,pharmacy,,,,,
11538125670,node,40.7994546,29.4274577,health,pharmacy,Orkide Eczanesi,pharmacy,,,,,
11538125671,node,40.7944996,29.4287822,health,pharmacy,Yıldırım Eczanesi,pharmacy,,,,,
11538125672,node,40.7961034,29.4229375,health,pharmacy,Meltem Eczanesi,pharmacy,,,,,
11539167669,node,40.8102378,29.4259103,health,pharmacy,Abuhayat Eczanesi,pharmacy,,,,,
11539167670,node,40.8087791,29.4313013,health,pharmacy,Zuhal Eczanesi,pharmacy,,,,,
11539167671,node,40.8080381,29.4304979,health,pharmacy,Nehir Eczanesi,pharmacy,,,,,
11539167672,node,40.8068975,29.4289048,health,pharmacy,Deva Eczanesi,pharmacy,,,,,
11539167673,node,40.8065761,29.4288518,health,pharmacy,Nilüfer Eczanesi,pharmacy,,,,,
11539167674,node,40.7915482,29.4225494,health,pharmacy,Esin Eczanesi,pharmacy,,,,,
11539167675,node,40.7906367,29.4224475,health,pharmacy,Lavanta Eczanesi,pharmacy,,,,,
11539167676,node,40.7897175,29.421878,health,pharmacy,Ebru Eczanesi,pharmacy,,,,,
11539167677,node,40.7898785,29.4211276,health,pharmacy,Fatih Eczanesi,pharmacy,,,,,
11539167678,node,40.7895091,29.4204354,health,pharmacy,Üzüm Eczanesi,pharmacy,,,,,
11539167769,node,40.8074791,29.4312115,health,pharmacy,Hülya Eczanesi,pharmacy,,,,,
11539167770,node,40.7895996,29.4205948,health,pharmacy,Gebze Eczanesi,pharmacy,,,,,
11539167771,node,40.7891504,29.4199432,health,pharmacy,Uğurlu Eczanesi,pharmacy,,,,,
11539167869,node,40.7952092,29.4186236,health,pharmacy,Gözdeniz Eczanesi,pharmacy,,,,,
11539167969,node,40.7892172,29.4200054,health,pharmacy,Seda Eczanesi,pharmacy,,,,,
11539295607,node,40.7857769,29.5391338,daily,convenience,Eminönü Avm,,convenience,,,,
11540291869,node,40.7336945,30.2237334,health,pharmacy,Eşme Eczanesi,pharmacy,,,,,
11541198369,node,40.7762424,29.410202,health,pharmacy,Nesrin Eczanesi,pharmacy,,,,,
11541198370,node,40.7764057,29.4101296,health,pharmacy,Dilek Eczanesi,pharmacy,,,,,
11546177070,node,40.701108,29.8172166,health,pharmacy,Arat Eczanesi,pharmacy,,,,,
11546177071,node,40.7198413,29.7823072,health,pharmacy,Deniz Eczanesi,pharmacy,,,,,
11546177072,node,40.7202417,29.7942387,health,pharmacy,Sağlam Eczanesi,pharmacy,,,,,
11546177073,node,40.7210257,29.7949366,health,pharmacy,Ecem Genç Eczanesi,pharmacy,,,,,
11546194318,node,40.7211876,29.7843609,health,pharmacy,Şifa Eczanesi,pharmacy,,,,,
11546211969,node,40.7169769,29.7518742,health,pharmacy,Yıldırım Eczanesi,pharmacy,,,,,
11546211970,node,40.7178182,29.7847702,health,pharmacy,Dilek Eczanesi,pharmacy,,,,,
11546211971,node,40.7206362,29.7815658,health,pharmacy,Nur Eczanesi,pharmacy,,,,,
11546211972,node,40.7203185,29.7936109,health,pharmacy,Gülten Eczanesi,pharmacy,,,,,
11546211973,node,40.7207731,29.7948868,health,pharmacy,Hacettepe Eczanesi,pharmacy,,,,,
11546211974,node,40.7242178,29.79782,health,pharmacy,Yüzbaşılar Eczanesi,pharmacy,,,,,
11546212069,node,40.7059047,29.8006381,health,pharmacy,Yunus Emre Eczanesi,pharmacy,,,,,
11546212169,node,40.7176781,29.78552,health,pharmacy,Seçil Eczanesi,pharmacy,,,,,
11546212170,node,40.7209554,29.7851793,health,pharmacy,Alcan Eczanesi,pharmacy,,,,,
11546212269,node,40.7178082,29.7854724,health,pharmacy,Kayra Eczanesi,pharmacy,,,,,
11546212869,node,40.7211602,29.7822804,health,pharmacy,Vitamin Eczanesi,pharmacy,,,,,
11546212870,node,40.7174244,29.7925265,health,pharmacy,Çakıroğlu Eczanesi,pharmacy,,,,,
11547483169,node,40.6953066,29.8291036,health,pharmacy,Özdecan Eczanesi,pharmacy,,,,,
11547483170,node,40.7144217,29.8310482,health,pharmacy,Dumlupınar Eczanesi,pharmacy,,,,,
11547483269,node,40.6954957,29.8301867,health,pharmacy,Sezer Eczanesi,pharmacy,,,,,
11547483369,node,40.6904825,29.8313677,health,pharmacy,İhsaniye Eczanesi,pharmacy,,,,,
11547483469,node,40.7088255,29.8308047,health,pharmacy,Piyalepaşa Eczanesi,pharmacy,,,,,
11547483470,node,40.7142318,29.8304848,health,pharmacy,Pelin Eczanesi,pharmacy,,,,,
11548928769,node,40.7063881,29.8400682,health,pharmacy,Nisa Eczanesi,pharmacy,,,,,
11548928770,node,40.7058901,29.8388439,health,pharmacy,Selçuk Eczanesi,pharmacy,,,,,
11548928869,node,40.7056283,29.8388739,health,pharmacy,Hâle Eczanesi,pharmacy,,,,,
11548928870,node,40.7061504,29.8388136,health,pharmacy,Büyük Eczanesi,pharmacy,,,,,
11548928871,node,40.7063394,29.8387839,health,pharmacy,Akcan Eczanesi,pharmacy,,,,,
11548928872,node,40.7065233,29.8387145,health,pharmacy,Kartepe Eczanesi,pharmacy,,,,,
11548928969,node,40.7057492,29.8388706,health,pharmacy,Aile Eczanesi,pharmacy,,,,,
11548928970,node,40.7062486,29.8387844,health,pharmacy,Gölcük Eczanesi,pharmacy,,,,,
11552054869,node,40.722356,29.8369299,health,pharmacy,Merve Eczanesi,pharmacy,,,,,
11552054870,node,40.7189307,29.8223655,health,pharmacy,Deva Eczanesi,pharmacy,,,,,
11552054871,node,40.7189766,29.8222324,health,pharmacy,Sağlık Eczanesi,pharmacy,,,,,
11552054969,node,40.7221886,29.8363085,health,pharmacy,Ümit Eczanesi,pharmacy,,,,,
11552054970,node,40.7172459,29.8229968,health,pharmacy,Gündoğdu Eczanesi,pharmacy,,,,,
11552054971,node,40.7146206,29.8157261,health,pharmacy,Turan Eczanesi,pharmacy,,,,,
11552054972,node,40.7177538,29.8153912,health,pharmacy,Nazar Eczanesi,pharmacy,,,,,
11552055069,node,40.7201376,29.8208946,health,pharmacy,Derman Eczanesi,pharmacy,,,,,
11552055070,node,40.714618,29.8162483,health,pharmacy,İnci Eczanesi,pharmacy,,,,,
11552055169,node,40.721595,29.8188833,health,pharmacy,Dilay Eczanesi,pharmacy,,,,,
11552055170,node,40.7179029,29.8154694,health,pharmacy,Nazar Eczanesi,pharmacy,,,,,
11553172169,node,40.6985499,29.8579162,health,pharmacy,Güven Eczanesi,pharmacy,,,,,
11553172170,node,40.7011743,29.903853,health,pharmacy,Defne Eczanesi,pharmacy,,,,,
11553172171,node,40.7073736,29.93227,health,pharmacy,Leman Eczanesi,pharmacy,,,,,
11553172172,node,40.7134444,29.9365883,health,pharmacy,Papatya Eczanesi,pharmacy,,,,,
11553172173,node,40.6966216,29.9737404,health,pharmacy,Eda Eczanesi,pharmacy,,,,,
11553172174,node,40.7209227,29.9546955,health,pharmacy,Çağrı Eczanesi,pharmacy,,,,,
11553172269,node,40.698633,29.8739594,health,pharmacy,Yazlık Eczanesi,pharmacy,,,,,
11553172270,node,40.7046799,29.8871503,health,pharmacy,Derya Deniz Eczanesi,pharmacy,,,,,
11553172271,node,40.7009234,29.8878722,health,pharmacy,Ceylan Eczanesi,pharmacy,,,,,
11553172272,node,40.7090958,29.9229923,health,pharmacy,Güçlü Eczanesi,pharmacy,,,,,
11553172273,node,40.7064096,29.9307281,health,pharmacy,Palandöken Eczanesi,pharmacy,,,,,
11553172274,node,40.710674,29.9338645,health,pharmacy,Gizem Eczanesi,pharmacy,,,,,
11553172275,node,40.7103636,29.9652895,health,pharmacy,Organik Eczanesi,pharmacy,,,,,
11553172369,node,40.7013649,29.8893871,health,pharmacy,Yeniköy Eczanesi,pharmacy,,,,,
11553172370,node,40.7028391,29.9034534,health,pharmacy,Sevinç Eczanesi,pharmacy,,,,,
11553172371,node,40.6691074,29.9167171,health,pharmacy,Feyza Eczanesi,pharmacy,,,,,
11553172372,node,40.6770135,29.919467,health,pharmacy,Merkez Eczanesi,pharmacy,,,,,
11553172373,node,40.7138899,29.9684032,health,pharmacy,Beliz Eren Eczanesi,pharmacy,,,,,
11553172374,node,40.7202275,29.9681709,health,pharmacy,Berra Eczanesi,pharmacy,,,,,
11553172375,node,40.7209769,29.9534281,health,pharmacy,Mine Eczanesi,pharmacy,,,,,
11553172376,node,40.7203741,29.9488766,health,pharmacy,Maya Eczanesi,pharmacy,,,,,
11553172469,node,40.7068521,29.9306895,health,pharmacy,Karşıyaka Eczanesi,pharmacy,,,,,
11553172470,node,40.7118635,29.9290153,health,pharmacy,Başiskele Eczanesi,pharmacy,,,,,
11553172471,node,40.711913,29.9458436,health,pharmacy,Çağla Eczanesi,pharmacy,,,,,
11553172569,node,40.7117841,29.9287265,health,pharmacy,Kent Eczanesi,pharmacy,,,,,
11553172570,node,40.7124053,29.9288705,health,pharmacy,İklim Eczanesi,pharmacy,,,,,
11553172769,node,40.7120411,29.9460306,health,pharmacy,Özkan Eczanesi,pharmacy,,,,,
11554699070,node,40.723806,29.9885384,health,pharmacy,Hayal Eczanesi,pharmacy,,,,,
11554699071,node,40.7131518,30.0143378,health,pharmacy,Temir Eczanesi,pharmacy,,,,,
11554699072,node,40.7451696,30.0523678,health,pharmacy,Forum Eczanesi,pharmacy,,,,,
11554699073,node,40.74344,30.0547868,health,pharmacy,Aydın Eczanesi,pharmacy,,,,,
11554719169,node,40.723839,29.986474,health,pharmacy,Kullar Eczanesi,pharmacy,,,,,
11554719170,node,40.7377849,30.0054292,health,pharmacy,Merkez Eczanesi,pharmacy,,,,,
11554719171,node,40.7361312,30.0309417,health,pharmacy,Elçin Eczanesi,pharmacy,,,,,
11554719172,node,40.7315272,30.0460846,health,pharmacy,Sarımeşe Eczanesi,pharmacy,,,,,
11554719173,node,40.7415551,30.0489689,health,pharmacy,Hande Eczanesi,pharmacy,,,,,
11554719269,node,40.7143017,30.0145363,health,pharmacy,Dilek Eczanesi,pharmacy,,,,,
11554719270,node,40.7380038,30.0057976,health,pharmacy,Köseköy Eczanesi,pharmacy,,,,,
11554719271,node,40.7438975,30.0154797,health,pharmacy,Kartepe Eczanesi,pharmacy,,,,,
11554719272,node,40.746363,30.0488679,health,pharmacy,Ballı Çiçek Eczanesi,pharmacy,,,,,
11554719273,node,40.7442808,30.0539539,health,pharmacy,Emekevler Eczanesi,pharmacy,,,,,
11554719369,node,40.7436668,30.0149634,health,pharmacy,Elif Eczanesi,pharmacy,,,,,
11572101456,node,40.6820033,29.4654744,daily,convenience,,,convenience,,,,
11572101458,node,40.6836171,29.4693998,daily,convenience,,,convenience,,,,
11572190493,node,40.6963149,29.5229909,daily,restaurant,Ova Et Köfte,restaurant,,,,,
11572190494,node,40.6959038,29.5286151,daily,supermarket,Dostlar Market,,supermarket,,,,
11572210077,node,40.8248464,29.4137207,daily,convenience,,,convenience,,,,
11577211437,node,40.7721827,29.8040485,daily,restaurant,41 Katık Dürüm,restaurant,,,,,
11577211438,node,40.7722673,29.8035311,daily,restaurant,Küneffechi,restaurant,,,,,
11577211440,node,40.7746473,29.802772,daily,atm,,atm,,,,,
11577211441,node,40.7746631,29.8027774,daily,atm,,atm,,,,,
11577211442,node,40.7746809,29.8027835,daily,atm,,atm,,,,,
11577211443,node,40.7747,29.8027895,daily,atm,,atm,,,,,
11577211444,node,40.7747186,29.8027966,daily,atm,,atm,,,,,
11577211445,node,40.7747373,29.8028021,daily,atm,,atm,,,,,
11577211446,node,40.7747522,29.8028081,daily,atm,,atm,,,,,
11577211447,node,40.7747696,29.8028125,daily,atm,,atm,,,,,
11577211448,node,40.7746307,29.8027648,daily,atm,ING,atm,,,,,
11578234608,node,40.797205,29.4420848,daily,convenience,Lukoil,,convenience,,,,
11581799869,node,40.6727802,29.4826492,health,pharmacy,Simge Eczanesi,pharmacy,,,,,
11581799870,node,40.6960311,29.5279179,health,pharmacy,Defne Eczanesi,pharmacy,,,,,
11581802169,node,40.6990187,29.5118148,health,pharmacy,Duru Eczanesi,pharmacy,,,,,
11582257269,node,40.6896501,29.504239,health,pharmacy,Büşra Eczanesi,pharmacy,,,,,
11582257270,node,40.6904948,29.5044699,health,pharmacy,Umut Eczanesi,pharmacy,,,,,
11582257271,node,40.6941948,29.5087715,health,pharmacy,Can Eczanesi,pharmacy,,,,,
11582257469,node,40.6937371,29.505307,health,pharmacy,Altınova Eczanesi,pharmacy,,,,,
11582257470,node,40.6943602,29.5084517,health,pharmacy,Esra Gül Eczanesi,pharmacy,,,,,
11591633643,node,40.7742388,29.4035745,transport,station,Farabi Devlet Hastanesi,,,,,station,station
11591633644,node,40.7830415,29.410777,transport,station,Gebze Gar,,,,,station,station
11591633645,node,40.7904089,29.4216678,transport,station,Fatih Devlet Hastanesi,,,,,station,station
11591633646,node,40.7980109,29.4322828,transport,station,Gebze Kent Meydanı,,,,,station,station
11591633647,node,40.8044504,29.4388279,transport,station,Gebze Stadyum,,,,,station,station
11591633648,node,40.8079141,29.4314045,transport,station,Akse Sapağı,,,,,station,station
11591633649,node,40.8142183,29.4184419,transport,station,Adliye,,,,,station,station
11591633650,node,40.8271902,29.417388,transport,station,Mutlukent,,,,,station,station
11591633651,node,40.8390543,29.4316666,transport,station,OSB,,,,,station,station
11603635222,node,40.7808159,29.8108236,daily,supermarket,BİM,,supermarket,,,,
11634147908,node,40.7727872,29.9542824,daily,restaurant,Mavi İskender & Kebap,restaurant,,,,,
11634147920,node,40.7725632,29.9543341,daily,restaurant,Bekirdere Köftecisi,restaurant,,,,,
11634147921,node,40.7725537,29.9543754,daily,restaurant,Karadeniz Pide,restaurant,,,,,
11634147953,node,40.7726879,29.9545921,daily,supermarket,Hakmar Express,,supermarket,,,,
11656138335,node,40.7044545,30.1396653,daily,supermarket,BİM,,supermarket,,,,
11656138336,node,40.7040538,30.14005,daily,supermarket,Migros,,supermarket,,,,
11668679558,node,40.922287,29.404174,transport,bus_stop,Göç İdaresi,,,,bus_stop,platform,
11668679559,node,40.924029,29.416503,transport,bus_stop,Akfırat Parkı,,,,bus_stop,platform,
11668679560,node,40.923347,29.407062,transport,bus_stop,Akfırat Kızılay,,,,bus_stop,platform,
11668679567,node,40.922179,29.412761,transport,bus_stop,Akfırat Caddesi,,,,bus_stop,platform,
11668679568,node,40.922333,29.412771,transport,bus_stop,Akfırat Caddesi,,,,bus_stop,platform,
11668679573,node,40.923149,29.407216,transport,bus_stop,Akfırat Kızılay,,,,bus_stop,platform,
11668679574,node,40.923983,29.416574,transport,bus_stop,Akfırat Parkı,,,,bus_stop,platform,
11668679575,node,40.922506,29.404002,transport,bus_stop,Göç İdaresi,,,,bus_stop,platform,
11668679581,node,40.923699,29.416293,transport,bus_stop,Akfırat Muhtarlığı,,,,bus_stop,platform,
11668679588,node,40.923712,29.416171,transport,bus_stop,Akfırat Muhtarlığı,,,,bus_stop,platform,
11668679641,node,40.964945,29.4,transport,bus_stop,Hayvan Barınağı,,,,bus_stop,platform,
11668679644,node,40.990163,29.403091,transport,bus_stop,Ballıca Köyü,,,,bus_stop,platform,
11668680107,node,40.96925,29.45861,transport,bus_stop,Göçbeyli,,,,bus_stop,platform,
11668680108,node,40.977136,29.45923,transport,bus_stop,İlkokul,,,,bus_stop,platform,
11668680109,node,40.977198,29.459313,transport,bus_stop,İlkokul,,,,bus_stop,platform,
