detail_konut_tipi_raw,title_raw,duplex_type,is_duplex,is_roof_duplex,is_garden_duplex,is_middle_floor_duplex,is_standard_duplex,duplex_match_source,duplex_source_conflict,extraction_notes,classified_id
Dubleks,Çayyolu Alacaatlıda Satılık Ultra Lüks Yatay Mimari Penthouse,standard,1,0,0,0,1,detail,0,,1322674056
,Ankara Çankaya Alacaatlı'da 332m² 4+1 Satılık Dubleks Mesken,standard,1,0,0,0,1,title,0,,1290500215
,Alacaatlı Park Tower Residence bağımsız mutfaklı geniş 2+1,none,0,0,0,0,0,none,0,,1292061762
,YAŞAMKENT YAŞAM KULE ' DE SATIŞ OFİSİNDEN 1+1 YATIRIMLIK DAİRE,none,0,0,0,0,0,none,0,,1304559167
Ara Kat,Alacaatlı Lodos Yamaç Evleri'nde Satılık 4+1 Sıfır Daire,none,0,0,0,0,0,none,0,,1282054114
Ara Kat,312 | TEONA ÜMİTKÖY'DE SATILIK ÖNÜ KOMPLE AÇIK 4+1 DAİRE,none,0,0,0,0,0,none,0,,1330954980
,EREN EMLAK / QUARTZ BEYTEPE DE SATILIK 1+1 DAİRE,none,0,0,0,0,0,none,0,,1330784057
Ara Kat,YAŞAMKENT FORTİS MERİDYEN DE EKSTRALI ŞÖMİNELİ 5+1 DAİRE,none,0,0,0,0,0,none,0,,1300028020
Ara Kat,KAHU GAYRİMENKUL TBMM İNCEK TOKİ 2.ETAP BÜYÜK TİP BOŞ FIRSAT 3+1,none,0,0,0,0,0,none,0,,1329363349
Ara Kat,312I CEPA EVLERİ 3+1 SATILIK MANZARALI BİLFEN KARŞISI,none,0,0,0,0,0,none,0,,1322926458
Ara Kat|Dubleks,ÇAYYOLU'NDA SİTE İÇİNDE 5+2 LOFT DUBLEKS | MANZARALI YAŞAM ALANI,middle_floor,1,0,0,1,0,detail_and_title,0,title_generic_confirms_detail_subtype,1322556735
,VİOLE YAŞAMKENTTE SATILIK BÜYÜK TİP 1+1 DAİRE,none,0,0,0,0,0,none,0,,1328098207
Ara Kat,POLAT 2'DEN ÖVEÇLERDE ARA KATTA ASANSÖRLÜ FULL YAPILI 3+1+2BN,none,0,0,0,0,0,none,0,,1333387812
,KIRKKONAKLAR ÇAGDAŞ YAKINI 1. KATTA GENÇ BİNA 4+1 SATILIK DAİRE,none,0,0,0,0,0,none,0,,1316474503
