district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Kemalpaşa Mh.,7,0.1407236539467872,0.1075302736214601,3781.0254490455986,3141.314648479616,27370.475714285712,27813.20847777196
Cedit Mah.,52,0.13749915580767688,0.11951894651304007,4442.902882153192,3566.842760872112,32670.52423076923,31654.14204784671
Karadenizliler Mah.,22,0.13734441070868003,0.11095301680974265,4982.318108204963,4698.480236995114,41131.46227272727,42905.56868097713
İpek Yolu Mh.,17,0.13662053567843022,0.08060344379362035,4383.921359154918,2931.0346128714446,34526.98529411765,34066.05161415501
Hacıhızır Mh.,33,0.13645429329838815,0.10906749072565343,4882.46467140786,3737.957769164561,37014.1,36948.11085122074
Çayırköy Mh.,107,0.13562195547455064,0.0920989543767607,6252.061266207079,4444.507187148367,46281.99644859813,46042.12980041364
Alikahya Cumhuriyet Mah.,49,0.13386637818452504,0.08595475509992229,5917.000792849095,4635.025348521478,47333.316326530614,46846.67403414054
Atatürk Mh.,42,0.13379577428367886,0.09447673860978195,5027.025343595205,3600.921711341467,40414.10571428571,39740.36820162957
Örcün Mh.,9,0.13106955603461787,0.12385216997310486,4352.468188057541,4505.122682771689,35079.31222222222,36146.400214102236
Donanma Mah.,54,0.13072446808809754,0.10157066530689293,4018.3907305604403,2960.6314992248826,30097.784444444445,29280.22913788563
Gündoğdu Mh.,150,0.12989252309603905,0.10410753029644312,5508.642544917347,4068.104948463395,42619.2962,41900.18517264526
Gültepe Mh.,11,0.1297240693858656,0.11579473239495011,4172.517168235902,2856.270451724544,30650.242727272725,29927.266218285808
Yeşilova Mh.,66,0.12834695429214488,0.09259568934677016,6581.558519251729,3896.189894734769,51688.681666666664,52373.526451167025
Mahmutpaşa Mh.,45,0.12782549719793834,0.10929434632059298,5176.928150991597,5477.38457337697,42463.34666666667,43282.34209530843
Kocatepe Mah.,46,0.12769458263891925,0.12137222682556185,4678.011205539916,3816.983414510785,36060.80760869565,35688.1541241386
Kabaoğlu Mh.,47,0.12419561165443149,0.10981664599777782,6426.2855554435,5820.063495622024,52204.722340425535,52069.278033996896
Kavaklı Mh.,43,0.1227246846209099,0.0906359263505461,3041.7729285897603,2485.1808340967655,25636.04395348837,24972.292529630173
Topçular Mh.,168,0.12241412547603832,0.09326542796420113,5271.629798909214,4413.206630875731,44535.480833333335,44132.65492618361
Akpınar Mh.,87,0.12223444326486015,0.07959694160440495,4818.267525347336,3011.5005917315284,37515.32356321839,36879.344303688726
Yeni Mah.,143,0.12203572510330835,0.10218614445135184,4108.41905576257,3023.1975486130395,33341.12874125874,32517.79409133122
28 Haziran Mah.,78,0.11834435138420361,0.07935356917569676,4885.863303050185,2708.9209014478656,39432.24333333333,38424.91565090233
Döngel Mh.,85,0.11791692993908495,0.09875107924949109,4561.887506461738,3339.247190779235,37596.722117647056,36978.564837528036
Ereğli Mh.,30,0.11751750905911011,0.09038014904140224,5611.083234802467,4016.34373035347,47090.617333333335,45999.63922590891
Bekirdere Mah.,10,0.11632675429256456,0.11798874825998931,3450.576598058223,3106.73594369234,30338.971999999998,31289.370888571983
