district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Kullar Merkez Mh.,7,0.07634786650631523,0.05446878961233842,2661.10750767791,1885.457850571147,38300.97571428572,38423.47837211384
Altınkent Mh.,24,0.07634093455006151,0.05178144979047397,2856.8662825030274,1743.5149972126183,35407.8325,34632.13643245228
Bekirdere Mah.,10,0.07483317916343914,0.0656793411116284,2118.9736837707987,1751.633993616746,29411.434999999998,30579.822476705285
Karşıyaka Mh.,4,0.07353557787802337,0.04452700934852666,5158.69135317526,2872.620976082766,67031.82,61873.12864682474
Havuzlubahçe Mh.,10,0.07253626758439194,0.06386029725915904,2314.33379453195,1977.8037989649383,31740.775,31448.505404116953
Düzağaç Mh.,15,0.07003066563654649,0.06244115812561529,2383.9349613938925,2056.885429224356,32714.058,32167.377571912886
Yunus Emre Mah.,6,0.06712152625940927,0.0576505057358403,2092.1948789104868,1896.6071316611688,32012.628333333338,31936.35899948255
Tüysüzler Mh.,6,0.06632746466320046,0.04734700030178501,3116.284606245459,2164.4345024258873,44414.15666666667,44791.64225539722
Vezirçiftliği Mh.,1,0.06382110128109307,0.06382110128109307,2286.922583168831,2286.922583168831,35833.33,38120.25258316883
Damlar Mah.,5,0.05979803700849955,0.04523339639101314,2240.5781238200493,1891.5783122907378,39906.932,41390.87879890375
Sepetçi Mh.,15,0.057983153549055276,0.03513145821771324,2361.0485131138744,1432.4054604171033,40595.13666666667,41123.31193002086
Yeniköy Merkez Mh.,10,0.05505515206376606,0.05446234932612125,2153.4396720162754,2026.872803050639,38734.704,38815.8786308027
Yeşilkent Mh.,5,0.052492336870912426,0.03179340152945838,1486.6989347686583,982.7051092801667,29533.484000000004,29930.991957323935
Sekbanlı Mh.,16,0.03773385908761778,0.014991087416190707,1242.3176533586836,565.4961860606891,36532.47375,37368.021932069496
